X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,medianLineIntensity,varLineIntensity,meanNumPixels15,meanNumPixels30,meanNumPixels60,meanNumPixels90,meanNumPixels120,meanNumPixels150,meanNumPixels180,medianNumPixels15,medianumPixels30,medianNumPixels60,medianNumPixels90,medianNumPixels120,medianNumPixels150,medianNumPixels180,varNumPixels15,varNumPixels30,varNumPixels60,varNumPixels90,varNumPixels120,varNumPixels150,varNumPixels180,medianMLength15,medianMLength30,medianMLength60,medianMLength90,medianMLength120,medianMLength150,medianMLength180,varMLength15,varMLength30,varMLength60,varMLength90,varMLength120,varMLength150,varMLength180,medianMWidth15,medianMWidth30,medianMWidth60,medianMWidth90,medianMWidth120,medianMWidth150,medianMWidth180,varMWidth15,varMWidth30,varMWidth60,varMWidth90,varMWidth120,varMWidth150,varMWidth180,Overhang,Wall
0,0.05,1.5,0.05,0.05,180,2885371.89855072,2870442,37241038071.6807,18640.3043478261,8234.85507246377,3396.69565217391,1770.82608695652,1220.11594202899,950.608695652174,792.449275362319,20013,8642,3209,1443,1046,879,781,14578762.3913043,7562285.71398124,2316527.68542199,506503.939897698,148124.280477408,40139.3593350384,15548.5745950554,85,74,64,54,42,38,34,298.3789428815,314.727621483376,218.556265984655,87.3699914748508,43.0976129582268,22.8866155157715,12.5707587382779,56,52,44,32,26,23.5,22,4.19544513457557,10.839751552795,59.0592132505176,65.1488612836439,55.867701863354,43.2648033126294,36.7238095238095,0,0
0,0.1,1.5,0.1,0.05,154,2456716.85507246,2446811,21840199484.3316,11218.1884057971,4400.07246376812,2197.69565217391,1405.79710144928,1036.08695652174,826.710144927536,688.115942028986,10632,4077,2169,1380,1048,829,699,5248886.36104007,920625.127024723,79389.2148337596,14496.8405797101,9592.78644501279,8152.23827791986,6827.39812446718,89,78,59,44,36,31,28,202.919863597613,245.62958226769,181.210144927536,59.2531969309463,35.5260017050298,26.9006820119352,19.542199488491,60,49,37,32,29,26,24,15.4751552795031,28.9556935817805,19.1561076604555,12.7701863354037,11.9853002070393,13.9215320910973,14.5194616977226,0,0
0,0.15,1.5,0.15,0.05,154,2574008.04347826,2573649,16379016397.2775,15250.8115942029,5998.76811594203,2325.65217391304,1288.88405797101,940.840579710145,756.826086956522,640.275362318841,15360,6209,2282,1280,954,760,647,3887211.00809889,1167993.32779199,184123.377237852,24275.9569479966,9681.34185848252,5433.82225063939,4201.34953111679,109,90,73,56,45,37,30,163.578005115089,134.575873827792,129.968030690537,72.0579710144928,81.2932651321398,58.8329070758738,44.5537084398977,61,58,42.5,33,30,28,26,2.74037267080745,13.4691511387164,49.3010351966874,28.6202898550725,18.6948240165631,15.9097308488613,12.1368530020704,0,0
0,0.2,1.5,0.2,0.05,154,2158100,2136592,10551283649.7059,8162.24637681159,2157.69565217391,1072.92753623188,720.927536231884,548.724637681159,458.130434782609,394.492753623188,7958,2137,1067,677,501,413,352,606693.600170503,34108.6854219949,11728.1858482523,14309.0093776641,11821.5554134697,9766.23273657289,8191.194799659,96,65,41,29,25,23,21,127.243393009378,76.6564364876385,15.4309462915601,6.34271099744246,5.19096334185848,5.65004262574595,5.49914748508099,47,37,31,27,24,23,21,31.0561076604555,29.515734989648,17.4826086956522,14.7461697722567,13.9173913043478,13.1006211180124,13.071635610766,0,0
0,0.25,1.5,0.25,0.05,154,2262212.23188406,2207330,25535514825.3572,9558.92753623188,3052.98550724638,1484.33333333333,890.028985507246,638.173913043478,504.826086956522,428,8646,2537,1266,772,597,488,421,6796409.65643649,2435298.54390452,670291.137254902,170518.822676897,37887.2928388747,13110.76342711,7146.55882352941,80,61,41,29,25,22,20,89.0127877237852,52.5848252344416,59.3559249786871,28.1884057971015,12.4181585677749,8.54518329070759,7.20076726342711,48,39.5,31,26,23,22,21,41.0561076604555,72.803519668737,76.1865424430642,59.0287784679089,30.4432712215321,18.9532091097308,15.088198757764,0,0
0,0.3,1.5,0.3,0.05,154,2130977.34782609,2128427,3047442826.99488,7344.01449275362,2033.53623188406,1000.10144927536,676.231884057971,526.188405797101,432.289855072464,367.579710144928,7315,1996,987,680,528,426,363,286450.42625746,25775.6052855925,5706.26896845695,3333.12190963342,3214.09633418585,3434.20886615516,3593.07075873828,74,61,40,29,25,23,20,56.4582267689685,31.1001705029838,39.2971014492754,17.3005115089514,5.77408354646207,4.6304347826087,5.0383631713555,48,36,28,25,23,21,20,39.3093167701863,15.7217391304348,6.20786749482402,7.86335403726708,8.52173913043478,8.22463768115942,7.90393374741201,0,0
0,0.35,1.5,0.35,0.05,131,1930863.01449275,1935240,2492243575.16155,5793.34782608696,1244.55072463768,523.652173913043,367.652173913043,293.04347826087,246.68115942029,216.246376811594,5794,1228,519,364,284,239,208,227120.877237852,7587.36871270247,2741.81841432225,1827.61253196931,1475.30690537084,1086.86743393009,862.953111679454,61,44,28,23,19,17,15,33.7928388746803,21.999147485081,7.35038363171355,5.49616368286445,3.42455242966752,3.02173913043478,1.95950554134697,41,31.5,23,19,17.5,17,16,26.3488612836439,6.39109730848861,7.61573498964803,3.5287784679089,2.07888198757764,1.56293995859213,1.67060041407867,0,0
0,0.4,1.5,0.4,0.05,131,1995308.69565217,1997925,4183142519.50895,7602.76811594203,1875.98550724638,719.101449275362,466.028985507246,351.391304347826,282.057971014493,238.492753623188,7752,1938,726,463,343,272,220,637772.298380222,70515.3968456948,5058.15132139812,3251.35208866155,3053.27109974425,3063.46717817562,2676.54774083546,88,57,34,26,21,18,16,54.6756180733163,54.881074168798,16.7101449275362,17.2531969309463,16.6960784313725,18.6628303495311,15.2983802216539,56,37,24,20,18,17,16,63.6099378881988,43.8403726708075,4.9128364389234,2.4184265010352,2.46811594202899,2.70414078674948,2.83975155279503,0,0
0,0.45,1.5,0.45,0.05,131,2082498.76811594,2006483,36781139235.7984,7387.79710144928,2063.66666666667,966.434782608696,678.304347826087,528.246376811594,430.68115942029,363.913043478261,6376,1466,629,456,380,329,295,5057858.31116795,1360710.6372549,331329.66112532,157266.303069054,90452.5707587383,54602.073316283,34250.1982097187,70,51,33,25,22,20,18,234.849531116795,98.2178175618073,61.2203751065644,64.3005115089514,59.5873827791986,46.3380221653879,31.0042625745951,48,32.5,25,22,20,19,18,68.7585921325052,120.837267080745,142.650310559006,106.398550724638,75.8345755693582,45.7890269151139,33.939751552795,0,0
0,0.5,1.5,0.5,0.05,131,2073092.28985507,2021023,33964119558.0618,7400.04347826087,2047.72463768116,1002.72463768116,663.289855072464,503.652173913043,402.898550724638,335.202898550725,6667,1472,767,564,463,383,311,5369447.48337596,2152284.40835465,352458.673060528,67266.0618073316,24840.7595907928,13598.2395566922,9397.31116794544,66,44,29,24,20,18,16,254.407928388747,79.9582267689685,24.1419437340153,13.808610400682,10.5285592497869,8.68286445012788,5.25490196078431,44.5,30,22.5,19,18,16,15,69.1281573498965,67.5256728778468,48.3527950310559,6.91283643892339,2.64616977225673,2.20393374741201,2.80103519668737,0,0
0,0.55,1.5,0.55,0.05,131,1966119.24637681,1964662,3709435219.10017,5905.65217391304,1277.63768115942,626.057971014493,431.768115942029,340.231884057971,286.840579710145,251.565217391304,5846,1282,621,431,333,281,245,486581.465473146,33956.3520886616,7152.82011935209,3659.47485080989,2726.82779198636,2227.16538789429,1785.33759590793,68,48,31,25,21,19,17,47.8196930946292,31.1304347826087,10.3951406649616,5.60102301790281,4.24467178175618,4.07331628303495,3.2382779198636,40.5,27,22.5,20,18,17,16,60.0556935817805,14.2445134575569,5.9055900621118,6.20207039337474,5.2,5.74409937888199,5.98260869565217,0,0
0,0.6,1.5,0.6,0.05,144,2130500.34782609,2121597,8751970197.87724,7398.60869565217,1964.6231884058,923.028985507246,598.927536231884,469.231884057971,395.159420289855,343.840579710145,7154,1710,863,605,479,410,352,1826341.94757033,361172.914748508,50251.8520886616,7353.65643648764,3472.5336743393,2652.2242114237,2250.90068201194,78,62,43,31,27,24,22,49.5127877237852,34.9735720375106,27.6764705882353,9.57843137254902,5.34953111679454,4.86743393009378,5.41602728047741,49,35,26,23,21,19,18,30.7041407867495,44.3165631469979,23.8832298136646,6.41511387163561,2.47805383022774,2.19979296066253,2.06211180124224,0,0
0,0.65,1.5,0.65,0.05,144,2455084.5942029,2365395,55242292813.3917,11610.6231884058,4845.02898550725,2182.30434782609,1265.27536231884,928.753623188406,761.449275362319,652.710144927536,10370,3906,1554,1086,830,690,591,8705585.94416027,5489022.41091219,1292796.45012788,252362.320119352,101508.217817562,62463.2804774083,40911.120630861,108,84,60,46,41,37,36,71.8124467178176,120.89641943734,141.175191815857,127.303495311168,108.561807331628,114.083120204604,108.874680306905,59,52.5,35.5,26,23,21,20,6.67163561076605,29.9055900621118,78.2006211180124,24.1658385093168,5.80124223602484,2.58467908902692,1.8832298136646,0,0
0,0.7,1.5,0.7,0.05,144,2228017.69565217,2224728,5505221031.53836,8878.26086956522,2611.4347826087,1367.5652173913,952.36231884058,726.898550724638,578.115942028986,467.420289855072,8623,2445,1359,954,730,584,477,1392429.04859335,229323.249360614,17304.131713555,5978.35208866155,3535.12190963342,2921.515771526,2556.77664109122,92,73,54,44,37,31,27,58.2178175618073,39.3005115089514,30.1317135549872,19.0179028132992,11.7433930093777,7.72378516624041,11.4454390451833,53.5,37,28,25,23,21,19.5,27.115734989648,46.1316770186335,6.67163561076605,5.0287784679089,4.18964803312629,3.8527950310559,3.73167701863354,0,0
0,0.75,1.5,0.75,0.05,144,2408836.44927536,2417641,37503614271.8687,10790.3913043478,4732.36231884058,2572.33333333333,1464.6231884058,906.36231884058,678.971014492754,549.275362318841,11462,5148,2862,1641,972,704,545,3620506.80051151,2076606.38150043,762544.431372549,240412.767689685,62697.0873827792,28273.4991474851,19286.2907075874,97,84,71,58,39,33,29,87.1653878942882,73.806052855925,138.114236999148,153.046462063086,54.2740835464621,40.3418584825234,34.5464620630861,61,57.5,42,35,26,22,21,17.0302277432712,52.9532091097308,58.6925465838509,30.5556935817805,17.956314699793,12.4894409937888,8.92422360248447,0,0
