index,current_power,optimal_power,power_change,error_improvement,optimization_success,X_Start,Y_Start,X_End,Y_end,Z,Overhang,Wall,original_meanLineIntensity,original_meanNumPixels15,original_meanNumPixels30,original_meanNumPixels60,original_Median_meltLength,predicted_meanLineIntensity,predicted_meanNumPixels15,predicted_meanNumPixels30,predicted_meanNumPixels60,predicted_Median_meltLength,target_meanLineIntensity,target_meanNumPixels15,target_meanNumPixels30,target_meanNumPixels60,target_Median_meltLength
880,180.0,180.0,0.0,0.0499641548573026,True,0.0,3.1,1.5,3.1,1.35,0.0,0.0,1811879.66292135,4580.59550561798,905.011235955056,503.022471910112,33.0,1840211.6,4818.864,998.67175,545.19556,34.88587,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
881,180.0,180.0,0.0,0.04232578207746066,True,0.0,3.15,1.5,3.15,1.35,0.0,0.0,1824270.17977528,4686.52808988764,903.033707865169,494.584269662921,34.0,1853505.0,4994.765,984.3958,535.8505,35.07546,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
884,180.0,180.0,0.0,0.07373430297522261,True,0.0,3.3,1.5,3.3,1.35,0.0,0.0,1936016.80898876,6256.03370786517,1327.22471910112,661.966292134831,39.0,1922893.2,5930.873,1276.5769,668.7184,39.809986,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
885,180.0,180.0,0.0,0.25664489289814435,True,0.0,3.35,1.5,3.35,1.35,0.0,0.0,1937765.59550562,6036.92134831461,1481.55056179775,749.85393258427,41.0,1944538.9,6187.64,1459.3748,752.85065,42.411762,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
888,180.0,183.93019830488174,3.930198304881742,0.01089753498666889,True,0.0,0.15,1.5,0.15,1.4,0.0,0.0,1957226.59550562,5939.75280898876,1344.79775280899,755.797752808989,43.0,1944324.2,6371.7603,1106.5427,587.2946,38.533894,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
889,180.0,175.19844110600152,-4.801558893998475,0.04082959149326821,True,0.0,0.2,1.5,0.2,1.4,0.0,0.0,1979658.40449438,6196.37078651685,1317.5393258427,706.101123595506,41.0,1932780.2,6210.4873,1219.8738,649.8115,38.000366,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
890,180.0,185.0548794629598,5.0548794629598035,0.010264260486937701,True,0.0,0.25,1.5,0.25,1.4,0.0,0.0,1933627.37078652,5690.58426966292,1288.51685393258,717.202247191011,39.0,1941950.4,6361.066,1122.6038,597.5795,37.683754,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
891,180.0,180.0,0.0,0.28848485587864603,True,0.0,0.3,1.5,0.3,1.4,0.0,0.0,1987525.74157303,6253.88764044944,1588.40449438202,951.168539325843,38.0,1961535.1,6139.1714,1460.134,792.5293,39.77345,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
892,180.0,180.0,0.0,0.3543816167129002,True,0.0,0.35,1.5,0.35,1.4,0.0,0.0,1953606.35955056,6289.26966292135,1622.59550561798,909.404494382022,36.0,1963334.2,6188.992,1510.8558,815.72943,39.256786,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
894,180.0,180.0,0.0,0.06999919241715148,True,0.0,0.45,1.5,0.45,1.4,0.0,0.0,1909590.2247191,5919.31460674157,1308.41573033708,680.550561797753,36.0,1921065.4,5808.7715,1270.0967,680.30786,35.246975,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
897,180.0,180.0,0.0,0.05361217992309333,True,0.0,0.6,1.5,0.6,1.4,0.0,0.0,1828278.16853933,5133.48314606742,895.089887640449,419.38202247191,30.0,1879439.9,5311.936,953.46747,503.92386,32.021095,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
898,180.0,180.0,0.0,0.03845602755221402,True,0.0,0.65,1.5,0.65,1.4,0.0,0.0,1849125.13483146,5207.73033707865,904.460674157303,422.786516853933,32.0,1886001.1,5367.9004,978.6676,515.3119,32.681107,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
899,180.0,180.0,0.0,0.022046385405188433,True,0.0,0.7,1.5,0.7,1.4,0.0,0.0,1864667.34831461,5213.10112359551,900.898876404494,440.865168539326,33.0,1896240.8,5461.37,1012.4457,531.75916,33.457085,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
900,180.0,180.0,0.0,0.012453006349339822,True,0.0,0.75,1.5,0.75,1.4,0.0,0.0,1877625.95505618,5348.93258426966,868.044943820225,453.977528089888,34.0,1906004.1,5557.5776,1036.281,544.5868,34.049545,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
907,180.0,180.0,0.0,0.041056715451586415,True,0.0,1.1,1.5,1.1,1.4,0.0,0.0,1889725.59550562,5385.48314606742,843.292134831461,455.921348314607,33.0,1908769.5,5606.5005,929.1856,505.40707,33.97832,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
911,180.0,185.3955556075633,5.3955556075632956,0.029405335462049195,True,0.0,1.3,1.5,1.3,1.4,0.0,0.0,1951697.43820225,6140.07865168539,1314.08988764045,665.157303370787,43.0,1925016.6,6203.914,1195.4368,636.2318,38.040157,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
912,180.0,180.0,0.0,0.3620349363659029,True,0.0,1.35,1.5,1.35,1.4,0.0,0.0,1976036.79775281,6465.31460674157,1539.42696629213,812.426966292135,44.0,1976187.1,6387.8916,1513.9377,795.0155,43.34186,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
913,180.0,180.0,0.0,0.5862940190232386,True,0.0,1.4,1.5,1.4,1.4,0.0,0.0,1985474.68539326,6278.04494382022,1665.66292134831,898.179775280899,43.0,1986365.1,6521.4243,1641.88,856.72107,44.60006,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
914,180.0,164.979065073939,-15.020934926060988,0.01282424268289181,True,0.0,1.45,1.5,1.45,1.4,0.0,0.0,1993299.08988764,6614.43820224719,1937.58426966292,1055.61797752809,44.0,1932174.4,6327.3564,1169.0258,595.05566,37.632587,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
915,180.0,180.0,0.0,0.6488480760738338,True,0.0,1.5,1.5,1.5,1.4,0.0,0.0,1977460.42696629,6717.4606741573,1778.78651685393,917.696629213483,45.0,1985074.4,6577.082,1685.7579,870.3708,44.092125,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
916,180.0,180.0,0.0,0.23221061737049248,True,0.0,1.55,1.5,1.55,1.4,0.0,0.0,1950366.03370787,6501.95505617978,1505.49438202247,732.123595505618,45.0,1952776.5,6356.0176,1461.056,742.981,40.41034,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
922,180.0,180.0,0.0,0.12891851581635144,True,0.0,1.85,1.5,1.85,1.4,0.0,0.0,1980271.48314607,6724.49438202247,1440.8202247191,681.483146067416,43.0,1954652.8,6441.263,1364.5393,686.2468,40.401733,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
923,180.0,180.0,0.0,0.189574921672777,True,0.0,1.9,1.5,1.9,1.4,0.0,0.0,1987705.5505618,6573.85393258427,1433.24719101124,729.696629213483,42.0,1959646.4,6483.2974,1419.4436,716.77875,41.17573,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
924,180.0,180.0,0.0,0.15228352922851932,True,0.0,2.15,1.5,2.15,1.4,0.0,0.0,1935280.69662921,5927.44943820225,1302.25842696629,732.988764044944,39.0,1936014.0,6052.809,1366.0305,715.7254,40.80489,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
925,180.0,180.0,0.0,0.13225070761049312,True,0.0,2.2,1.5,2.2,1.4,0.0,0.0,2006661.02247191,7217.86516853933,1701.10112359551,877.337078651685,44.0,1937576.8,6075.692,1347.0569,703.29395,40.74621,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
926,180.0,180.0,0.0,0.10112563098909391,True,0.0,2.25,1.5,2.25,1.4,0.0,0.0,1929051.14606742,6500.49438202247,1447.16853932584,753.550561797753,39.0,1936031.6,6049.7773,1312.7632,683.47864,40.554333,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
943,180.0,180.0,0.0,0.015123650751416277,True,0.0,3.1,1.5,3.1,1.4,0.0,0.0,1876461.53932584,5191.51685393258,859.910112359551,470.134831460674,34.0,1886997.4,5501.403,1016.8563,536.6657,35.08759,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
944,180.0,180.0,0.0,0.008458490639465672,True,0.0,3.15,1.5,3.15,1.4,0.0,0.0,1926712.07865169,5866.3595505618,1255.62921348315,688.76404494382,36.0,1901962.4,5700.6953,1031.2368,535.5984,35.732506,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
946,180.0,180.0,0.0,0.0098031391892359,True,0.0,3.25,1.5,3.25,1.4,0.0,0.0,1946191.88764045,6430.41573033708,1316.48314606742,615.752808988764,40.0,1935737.5,6108.661,1154.7795,593.27423,38.137947,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
947,180.0,180.0,0.0,0.09088855225313114,True,0.0,3.3,1.5,3.3,1.4,0.0,0.0,1988159.41573034,6703.15730337079,1420.29213483146,721.404494382022,43.0,1949814.8,6319.0073,1305.9562,670.26416,40.35883,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
948,180.0,179.9999999720419,-2.7958094506175257e-08,0.2674420789620878,True,0.0,3.35,1.5,3.35,1.4,0.0,0.0,1933035.80898876,6313.79775280899,1434.50561797753,714.539325842697,39.0,1962103.1,6480.7236,1469.7743,750.1618,42.586094,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
950,180.0,180.0,0.0,0.12478646902914362,True,0.0,0.1,1.5,0.1,1.45,0.0,0.0,2058542.71910112,8043.67415730337,1644.21348314607,811.47191011236,39.0,1983825.0,6473.7993,1307.5499,703.0973,40.853283,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
951,180.0,184.91337797310828,4.9133779731082825,0.005732355127577723,True,0.0,0.15,1.5,0.15,1.45,0.0,0.0,1979347.28089888,6370.11235955056,1247.74157303371,677.910112359551,41.0,1939190.2,6324.4116,1070.7179,570.91797,37.616478,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
952,180.0,181.2982777490255,1.2982777490254875,0.1407662742106934,True,0.0,0.2,1.5,0.2,1.45,0.0,0.0,1975493.52808989,6416.05617977528,1531.61797752809,796.460674157303,45.0,1970763.5,6310.327,1331.4293,717.5345,40.53646,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
953,180.0,180.0,0.0,0.23204095040748526,True,0.0,0.25,1.5,0.25,1.45,0.0,0.0,2002591.87640449,6562.04494382022,1441.68539325843,761.426966292135,42.0,1993427.8,6522.613,1412.0114,761.8489,40.41446,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
954,180.0,180.0,0.0,0.31644164705722694,True,0.0,0.3,1.5,0.3,1.45,0.0,0.0,1991137.50561798,6221.83146067416,1408.06741573034,780.179775280899,39.0,2001048.2,6594.272,1476.2793,795.9056,40.14366,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
955,180.0,178.0332633490002,-1.966736650999792,0.3153977582497986,True,0.0,0.35,1.5,0.35,1.45,0.0,0.0,2033859.83146067,6751.96629213483,1715.55056179775,923.674157303371,43.0,2002998.8,6841.726,1503.1211,781.3003,38.60392,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
956,180.0,180.0,0.0,0.530600840800017,True,0.0,0.4,1.5,0.4,1.45,0.0,0.0,2052290.21348315,7057.77528089888,1755.16853932584,964.752808988764,38.0,2026006.0,6931.23,1620.281,851.92566,39.77039,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
957,180.0,180.0,0.0,0.5042968520509769,True,0.0,0.45,1.5,0.45,1.45,0.0,0.0,2046288.04494382,7451.97752808989,1889.50561797753,885.449438202247,43.0,2026344.5,6972.32,1615.0667,840.24695,39.17455,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
958,180.0,180.00000006210456,6.21045614934701e-08,0.22282671059583248,True,0.0,0.5,1.5,0.5,1.45,0.0,0.0,2002018.69662921,7110.10112359551,1428.55056179775,673.438202247191,35.0,1998615.9,6702.8345,1441.6885,746.8018,37.160072,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
962,180.0,180.0,0.0,0.005327851751738215,False,0.0,0.7,1.5,0.7,1.45,0.0,0.0,1949669.29213483,6231.92134831461,863.393258426966,437.202247191011,33.0,1953310.9,6203.812,1095.0979,554.7787,33.89404,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
969,180.0,180.0,0.0,0.008358740447089997,True,0.0,1.05,1.5,1.05,1.45,0.0,0.0,2087688.1011236,7727.42696629214,1793.97752808989,795.370786516854,36.0,1978370.9,6439.865,1121.5745,582.4701,35.721176,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
971,180.0,181.38008646956843,1.3800864695684254,0.005359680957749682,True,0.0,1.15,1.5,1.15,1.45,0.0,0.0,1942669.82022472,5842.2808988764,838.629213483146,450.629213483146,32.0,1962713.8,6358.715,1062.6133,559.9852,35.498608,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
972,180.0,178.96524651708324,-1.0347534829167557,0.017502736295431188,True,0.0,1.2,1.5,1.2,1.45,0.0,0.0,1952242.3258427,5965.40449438202,826.988764044944,454.157303370787,33.0,1979111.6,6502.9043,1123.2223,605.43677,38.009636,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
976,180.0,180.0,0.0,0.1938431432400238,True,0.0,1.4,1.5,1.4,1.45,0.0,0.0,2030033.85393258,6972.22471910112,1415.55056179775,755.112359550562,41.0,1994855.6,6618.979,1390.5118,735.8475,40.41263,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
977,180.0,180.0,0.0,0.37153864447374324,True,0.0,1.45,1.5,1.45,1.45,0.0,0.0,2029024.98876404,6868.57303370786,1462.83146067416,758.752808988764,46.0,2002627.6,6727.101,1523.4309,800.33154,41.6886,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
978,180.0,180.0,0.0,0.47674023722351916,True,0.0,1.5,1.5,1.5,1.45,0.0,0.0,2062943.13483146,7100.10112359551,1650.16853932584,903.606741573034,42.0,2005422.0,6808.4224,1588.8939,830.51,42.059067,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
979,180.0,180.0,0.0,0.2627835594092014,True,0.0,1.55,1.5,1.55,1.45,0.0,0.0,2004945.05617978,7011.33707865169,1492.85393258427,761.831460674157,43.0,1987827.4,6719.831,1469.6554,757.0368,39.917377,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
980,180.0,180.88430324245707,0.8843032424570652,0.07302871396176344,True,0.0,1.6,1.5,1.6,1.45,0.0,0.0,2018614.57303371,7170.21348314607,1383.03370786517,674.696629213483,39.0,1969208.2,6592.48,1282.1067,662.8944,37.661522,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
984,180.0,180.0,0.0,0.03606292692082758,True,0.0,1.8,1.5,1.8,1.45,0.0,0.0,1995604.64044944,7019.94382022472,1313.38202247191,596.011235955056,38.0,1973701.2,6695.5215,1228.1815,603.38025,37.5176,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
985,180.0,180.0,0.0,0.08235060530336766,True,0.0,1.85,1.5,1.85,1.45,0.0,0.0,2042997.37078652,7659.08988764045,1478.6404494382,665.269662921348,45.0,1981825.0,6793.299,1307.4272,643.63934,38.711407,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
986,180.0,180.0,0.0,0.12529227987760738,True,0.0,1.9,1.5,1.9,1.45,0.0,0.0,2043931.31460674,7550.33707865169,1660.84269662921,791.38202247191,46.0,1984859.5,6802.711,1359.6293,673.02856,39.55516,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
987,180.0,180.0,0.0,0.1022598615558544,True,0.0,2.15,1.5,2.15,1.45,0.0,0.0,1972514.87640449,6458.33707865169,1212.47191011236,620.303370786517,45.0,1962343.8,6361.0215,1316.9346,680.0518,40.27322,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
988,180.0,180.0,0.0,0.1275542434516165,True,0.0,2.2,1.5,2.2,1.45,0.0,0.0,2013806.51685393,6696.21348314607,1321.19101123596,678.044943820225,42.0,1970152.2,6471.272,1338.3333,692.28375,40.945126,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
989,180.0,185.2907073301884,5.290707330188411,0.04015321747277999,True,0.0,2.25,1.5,2.25,1.45,0.0,0.0,2032057.24719101,7188.79775280899,1512.85393258427,751.044943820225,43.0,1930289.9,6286.969,1234.1636,638.3295,38.285915,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
991,180.0,180.0,0.0,0.09115644932079972,True,0.0,2.35,1.5,2.35,1.45,0.0,0.0,2028534.12359551,6717.43820224719,1306.01123595506,677.516853932584,41.0,1966450.0,6424.074,1289.1952,667.932,41.036358,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
993,180.0,180.0,0.0,0.03316935484704531,True,0.0,2.45,1.5,2.45,1.45,0.0,0.0,2018061.51685393,6516.37078651685,1321.62921348315,657.898876404494,42.0,1953818.6,6250.3716,1194.6633,621.4904,39.95619,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1011,180.0,180.39472476612767,0.39472476612766627,0.284168705469918,False,0.0,3.35,1.5,3.35,1.45,0.0,0.0,1979759.52808989,6845.52808988764,1582.88764044944,768.224719101124,46.0,1978428.6,6729.555,1480.7897,747.2548,42.992146,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1012,180.0,180.0,0.0,0.7475178919456874,True,0.0,0.05,1.5,0.05,0.15,0.0,0.0,1644354.02247191,3920.24719101124,473.404494382022,279.662921348315,26.0,1671641.5,3999.2156,457.15,299.84235,27.013905,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1013,180.0,182.31239348528752,2.312393485287515,0.03589645382183475,True,0.0,0.1,1.5,0.1,0.15,0.0,0.0,1701163.59550562,4395.10112359551,578.831460674157,342.719101123596,29.0,1833158.8,5159.209,1160.7311,609.47003,38.356255,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1014,180.0,167.4608584799389,-12.539141520061094,0.01149999354274094,True,0.0,0.15,1.5,0.15,0.15,0.0,0.0,1742820.19101124,4924.39325842697,656.629213483146,374.595505617978,31.0,1941362.4,6465.5596,1137.3005,595.36224,36.912895,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1015,180.0,169.74054056316507,-10.25945943683493,0.013326451808951253,True,0.0,0.2,1.5,0.2,0.15,0.0,0.0,1772775.41573034,5207.05617977528,701.573033707865,398.325842696629,33.0,1941476.5,6515.995,1139.7992,593.3279,37.30396,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1016,180.0,180.0,0.0,0.23283275045863258,True,0.0,0.25,1.5,0.25,0.15,0.0,0.0,1777755.59550562,5305.94382022472,737.134831460674,412.359550561798,34.0,1762481.9,5088.514,721.4457,403.33743,33.08625,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1017,180.0,180.0,0.0,0.22073412054521505,True,0.0,0.3,1.5,0.3,0.15,0.0,0.0,1752038.96629213,5121.16853932584,727.157303370787,404.629213483146,33.0,1764315.4,5138.769,730.1627,406.61847,33.275898,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1018,180.0,178.4724105439618,-1.5275894560382142,0.09065236786791198,True,0.0,0.35,1.5,0.35,0.15,0.0,0.0,1753261.31460674,5224.76404494382,739.831460674157,404.337078651685,34.0,1889949.4,6499.055,877.29047,446.50464,34.794117,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1019,180.0,180.0,0.0,0.20423702519491074,True,0.0,0.4,1.5,0.4,0.15,0.0,0.0,1744443.74157303,4985.44943820225,747.730337078652,414.808988764045,34.0,1766700.6,5224.4062,741.76025,411.33774,33.4893,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1020,180.0,175.09411115803897,-4.90588884196103,0.022886499405293432,True,0.0,0.45,1.5,0.45,0.15,0.0,0.0,1767998.52808989,5451.7191011236,784.820224719101,425.348314606742,34.0,1924801.0,6625.136,1016.425,518.69055,36.914417,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1021,180.0,180.0,0.0,0.1954285638754987,True,0.0,0.5,1.5,0.5,0.15,0.0,0.0,1764799.02247191,5333.44943820225,754.505617977528,412.325842696629,33.0,1767157.5,5282.0703,747.36163,414.26895,33.571434,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1022,180.0,182.16049259478135,2.1604925947813456,0.027966859901202935,True,0.0,0.55,1.5,0.55,0.15,0.0,0.0,1742365.73033708,5126.66292134831,689.112359550562,391.370786516854,31.0,1842956.2,5389.242,1178.2812,613.7939,37.817307,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1023,180.0,180.0,0.0,0.18449999581205728,True,0.0,0.6,1.5,0.6,0.15,0.0,0.0,1749883.94382022,5292.43820224719,726.494382022472,407.426966292135,32.0,1769018.5,5347.9023,755.46027,417.39285,33.771946,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1024,180.0,180.0,0.0,0.17083728837501957,True,0.0,0.65,1.5,0.65,0.15,0.0,0.0,1756430.80898876,5430.5393258427,779.348314606742,424.47191011236,33.0,1773688.8,5414.583,766.78064,421.54333,34.063248,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1025,180.0,180.0,0.0,0.15667792803698202,True,0.0,0.7,1.5,0.7,0.15,0.0,0.0,1771647.42696629,5479.74157303371,830.719101123595,440.213483146067,35.0,1779604.6,5492.928,779.48083,425.70956,34.37211,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1026,180.0,181.20785226205098,1.2078522620509773,0.03456596441696396,True,0.0,0.75,1.5,0.75,0.15,0.0,0.0,1776376.59550562,5506.06741573034,803.584269662921,422.516853932584,34.0,1816062.0,5167.786,990.96735,528.8534,35.835884,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1027,180.0,180.0,0.0,0.141312651653017,True,0.0,0.8,1.5,0.8,0.15,0.0,0.0,1767445.06741573,5614.24719101124,792.674157303371,423.179775280899,34.0,1788039.2,5607.5083,794.5129,429.65106,34.73414,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1028,180.0,177.44619330028897,-2.553806699711032,0.05371050149890547,True,0.0,0.85,1.5,0.85,0.15,0.0,0.0,1787249.28089888,5856.40449438202,794.842696629213,421.85393258427,34.0,1930269.8,6881.978,973.37494,484.78598,36.665806,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1029,180.0,180.0,0.0,0.13193362830940528,True,0.0,0.9,1.5,0.9,0.15,0.0,0.0,1808139.07865169,5973.98876404494,833.820224719101,440.606741573034,36.0,1794258.8,5693.695,804.6946,431.86526,34.971813,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1030,180.0,180.0,0.0,0.1331217989120779,True,0.0,0.95,1.5,0.95,0.15,0.0,0.0,1779913.59550562,5700.80898876405,834.393258426966,439.247191011236,36.0,1794277.5,5694.4834,803.82355,430.93567,34.967777,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1031,180.0,180.0,0.0,0.1362212855720708,True,0.0,1.0,1.5,1.0,0.15,0.0,0.0,1766916.86516854,5733.97752808989,836.022471910112,440.76404494382,35.0,1793726.0,5689.7363,800.9522,429.1746,34.906612,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1032,180.0,180.0,0.0,0.13895374926466053,True,0.0,1.05,1.5,1.05,0.15,0.0,0.0,1778259.03370787,5798.51685393258,823.932584269663,431.011235955056,34.0,1793358.6,5685.9736,798.46014,427.62637,34.85013,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1033,180.0,180.0,0.0,0.1408311871170043,True,0.0,1.1,1.5,1.1,0.15,0.0,0.0,1764656.92134831,5477.94382022472,819.876404494382,428.741573033708,35.0,1793260.9,5681.723,797.3321,426.29138,34.801785,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1034,180.0,180.0,0.0,0.14226045585730682,True,0.0,1.15,1.5,1.15,0.15,0.0,0.0,1775041.13483146,5656.89887640449,787.85393258427,413.011235955056,35.0,1793635.0,5680.3853,796.92554,424.9607,34.764458,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1035,180.0,180.0,0.0,0.1434270275100056,True,0.0,1.2,1.5,1.2,0.15,0.0,0.0,1803051.69662921,5903.65168539326,807.101123595506,417.640449438202,35.0,1794444.1,5689.4346,796.4272,423.753,34.728073,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1036,180.0,180.0,0.0,0.14490279639097972,True,0.0,1.25,1.5,1.25,0.15,0.0,0.0,1803225.29213483,6095.91011235955,839.977528089888,427.505617977528,35.0,1795097.2,5695.1143,795.61914,422.46378,34.692406,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1037,180.0,180.0,0.0,0.14631269667631303,True,0.0,1.3,1.5,1.3,0.15,0.0,0.0,1798101.12359551,5831.38202247191,808.325842696629,419.662921348315,34.0,1795701.9,5694.659,794.8506,421.34827,34.663116,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1038,180.0,180.0,0.0,0.14744241497741298,True,0.0,1.35,1.5,1.35,0.15,0.0,0.0,1781949.60674157,5817.19101123595,797.584269662921,416.775280898876,33.0,1796474.0,5697.099,794.2425,420.39346,34.636234,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1039,180.0,180.0,0.0,0.14820285486806098,True,0.0,1.4,1.5,1.4,0.15,0.0,0.0,1814188.92134831,6222.48314606742,848.123595505618,429.651685393258,35.0,1797446.8,5704.1694,793.8789,419.61206,34.61274,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1040,180.0,180.0,0.0,0.1485843479382217,True,0.0,1.45,1.5,1.45,0.15,0.0,0.0,1781319.79775281,5635.02247191011,795.595505617978,416.61797752809,34.0,1798480.2,5711.0195,793.957,418.997,34.59554,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1041,180.0,180.0,0.0,0.14860916069308333,True,0.0,1.5,1.5,1.5,0.15,0.0,0.0,1773324.03370787,5621.76404494382,778.573033707865,409.011235955056,34.0,1799928.8,5728.7305,794.10944,418.51605,34.582253,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1042,180.0,180.0,0.0,0.14824733012131547,True,0.0,1.55,1.5,1.55,0.15,0.0,0.0,1781525.50561798,5711.98876404494,779.438202247191,416.202247191011,34.0,1801528.8,5748.8926,794.6527,418.20047,34.57614,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
