X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,varLineIntensity,meanNumPixels15,varNumPixels15,meanNumPixels30,varNumPixels30,meanNumPixels60,varNumPixels60,meanNumPixels90,varNumPixels90,meanNumPixels120,varNumPixels120,medianMLength15,varMLength15,medianMLength30,varMLength30,medianMLength60,varMLength60,medianMLength90,varMLength90,medianMLength120,varMLength120,Overhang,Wall
0,1.3,1.5,1.3,0.65,170.703125,2298265.23595506,7403254415.09142,8778.16853932584,1163024.57354443,2978.65168539326,383493.502298263,1640.84269662921,77673.5886108274,1159.87640449438,31625.8140960163,892.202247191011,14577.9359039837,86,507.063840653728,73,353.567160367722,44,39.7275280898876,36,10.9828907048008,31,7.91036772216547,0,2
0,1.8,1.5,1.8,0.65,180,2399841.1011236,19527109830.8874,12737.2471910112,4010860.02911134,4261.66292134831,1783994.31690501,1855.13483146067,122142.027068437,1187.41573033708,29654.9956588355,873.056179775281,19175.4172625128,84,333.081716036772,68,275.383810010215,41,69.1981613891726,33,23.4113891726251,29,17.9267109295199,0,3
0,1.85,1.5,1.85,0.65,180,2462344.6741573,22042584516.7903,13885.5505617978,8394411.77298263,4641.60674157303,2917906.9685904,1687.04494382022,254112.929775281,1000.51685393258,29351.3207354443,760.303370786517,10088.2591930541,85,593.505107252298,70,471.191011235955,45,55.9795709908069,35,12.4141981613892,31,7.47446373850868,0,3
0,1.9,1.5,1.9,0.65,142.8125,2094542.74157303,6482973486.62564,8043.66292134831,1525525.74872319,2175.61797752809,249112.28421859,984.314606741573,17616.1726251277,678.752808988764,6845.50638406537,531.179775280899,3739.33094994893,77,469.346527068437,63,359.296475995914,38,25.5722676200204,30,8.71450459652707,26,4.53728294177732,0,3
0,2.15,1.5,2.15,0.65,180,2358712.42696629,24222094058.0656,12054.5393258427,13044559.5694586,3502.03370786517,2962327.69203269,1755.2808988764,366599.704290092,1197.49438202247,113545.752808989,879.955056179775,49437.33886619,81,244.420582226762,62,241.39708886619,45,131.283452502554,36,84.2543411644535,31,57.8608273748723,0,0
0,2.2,1.5,2.2,0.65,180,2251441.04494382,7189926613.97523,9854.62921348315,3905392.71322778,2677.12359550562,598165.541368744,1279.13483146067,70559.708886619,870.752808988764,20745.5291113381,661.921348314607,7966.80056179775,75,215.466547497446,58,142.318692543412,38,80.2456588355465,31,49.5773748723187,27,20.6011235955056,0,0
0,2.25,1.5,2.25,0.65,180,2256217.56179775,9956649172.22625,8921.3595505618,1695713.71016343,2706.74157303371,203722.23927477,1358.20224719101,90807.5949948927,958.573033707865,55224.7701736466,743.112359550562,40012.8281409602,82,198.726762002043,64,144.623850868233,40,24.8140960163432,31,16.3582737487232,26,12.9111338100102,0,0
0,2.3,1.5,2.3,0.65,180,2300879.93258427,11415674159.7227,9438.83146067416,1202670.07354443,3036.33707865169,436514.953268641,1510.75280898876,239720.347293156,1070.39325842697,134247.15040858,843.595505617978,61205.0617977528,96,279.955056179775,71,246.614913176711,48,99.173646578141,37,38.2208886618999,32,19.3079673135853,0,0
0,2.35,1.5,2.35,0.65,180,2320540.25842697,11600221722.8529,9211.38202247191,1577890.28421859,2801.84269662921,626074.179519918,1524.66292134831,238422.407814096,1089.20224719101,71837.5040858018,836.033707865169,23617.1693054137,96,250.084525025536,72,291.703268641471,48,146.403983656793,42,79.0255362614913,32,40.0339632277835,0,0
0,2.4,1.5,2.4,0.65,180,2345659.8988764,32770757579.9328,10624.2359550562,6878759.15960163,3467.75280898876,1498514.3927477,1409.67415730337,91756.7903472932,964.865168539326,33220.6407048008,754.685393258427,19806.9453524004,79,130.429264555669,67,98.8161389172625,38,75.861593462717,30,34.7591930541369,26,22.7035240040858,0,0
0,2.45,1.5,2.45,0.65,180,2368926.62921348,14158092207.395,11056.8202247191,4994851.96731359,3584.29213483146,2058060.11823289,1790.39325842697,467167.718590398,1139.20224719101,145501.867722165,820.483146067416,37919.3207354443,83,406.050051072523,66,258.247957099081,48,149.811797752809,32,86.3812563840654,27,26.2545965270684,0,0
0,2.5,1.5,2.5,0.65,180,2236222.39325843,8053949558.24132,9199.42696629213,1126046.7247191,2411.24719101124,51634.6882022472,1084.65168539326,9447.04775280899,783.157303370787,5116.92951991828,622.460674157303,4661.86491317671,78,196.609550561798,58,102.722676200204,35,16.035240040858,30,7.60827374872319,26,6.60010214504597,0,0
0,2.55,1.5,2.55,0.65,180,2068674.8988764,11026582117.9101,7100.65168539326,1416381.41138917,1533.62921348315,55747.4405005107,740.606741573034,15558.7413176711,549.573033707865,10606.9974463739,448.61797752809,7594.96603677222,68,155.777834525026,52,65.2091419816139,32,3.39836567926456,26,4.18641470888662,23,3.45582226762002,0,0
0,2.6,1.5,2.6,0.65,180,2101872.84269663,7290306770.56588,7620.04494382022,1409898.2479571,1562.93258426966,58482.654494382,728.258426966292,12243.2620020429,532.707865168539,9173.89096016343,434.797752808989,7048.86772216547,82,227.124361593463,58,104.475995914198,34,12.7944330949949,28,5.62282941777324,24,4.35240040858018,0,0
0,2.65,1.5,2.65,0.65,180,2107179.02247191,13577808027.0222,8124.84269662921,2854586.90679264,1664.6404494382,208873.482890705,720.52808988764,7382.25204290092,534.056179775281,5314.23544433095,439.134831460674,4636.14070480082,79,202.840398365679,58,90.1994382022472,35,8.98876404494382,28,3.22727272727273,25,2.62997957099081,0,0
0,2.7,1.5,2.7,0.65,180,2141812.01123596,10855605762.6703,8696.84269662921,2042395.56588355,1703.87640449438,105389.291368744,749.651685393258,2254.72957099081,557.011235955056,2617.2157814096,458.52808988764,3047.68386108274,77,154.629979570991,60,119.225229826353,37,9.78192032686414,29,2.45556690500511,26,1.28192032686415,0,0
0,2.75,1.5,2.75,0.65,180,2196540.13483146,8348741522.98161,9740.24719101124,2155282.18820225,1922.93258426966,132226.495403473,813.404494382022,10451.129979571,596.977528089888,4900.2722165475,490.539325842697,3379.7740040858,77,357.931307456588,63,229.391470888662,39,21.6243615934627,30,8.43462717058223,27,5.2808988764045,0,0
0,2.8,1.5,2.8,0.65,180,2325041.42696629,9597983608.65654,10833.606741573,2042701.33222676,2768.13483146067,508676.322522983,1218.25842696629,43143.5347293156,881.674157303371,12495.0858018386,698.157303370787,4104.27042900919,87,542.649131767109,70,258.591419816139,43,50.9719101123596,33,16.7385086823289,29,10.2035240040858,0,0
0,2.85,1.5,2.85,0.65,180,2271446.65168539,4876840051.16139,9024.52808988764,890972.820224719,2385.11235955056,141782.82814096,1064.51685393258,18117.3661899898,778.438202247191,8287.77170582227,640.078651685393,4549.73237997957,84,761.119254341164,68,442.540858018386,43,37.7443820224719,34,11.5679264555669,29,5.52681307456588,0,0
0,2.9,1.5,2.9,0.65,180,2261633.28089888,6243150672.47702,8732.84269662921,1592429.77042901,2593.10112359551,250987.796475996,1235.91011235955,33393.4236465781,894.584269662921,15689.4047497446,718.426966292135,9112.61108273749,107,693.086823289071,81,450.872318692543,44,20.5886108273749,34,9.63125638406537,30,5.82635342185904,0,0
0,2.95,1.5,2.95,0.65,180,2276359.12359551,6089964147.92773,8273.22471910112,957263.812563841,2703.73033707865,236636.69918284,1449.39325842697,76831.8776813075,990.483146067416,12952.0025536261,771.089887640449,5176.19637385087,91,193.307456588355,75,234.032941777324,46,32.4836567926455,35,6.99489274770174,30,2.77042900919305,0,0
0,3,1.5,3,0.65,180,2296274.88764045,5071919640.80541,8971.44943820225,1399443.22752809,3093.11235955056,247282.646322778,1361.31460674157,45734.808988764,929.932584269663,24048.1090398366,741.910112359551,16226.8781920327,81,614.104954034729,68,260.226762002043,38,18.3595505617978,31,8.0347293156282,27,6.3700204290092,0,0
0,3.05,1.5,3.05,0.65,180,2221454.68539326,8496794422.53626,8527.74157303371,1192463.69382022,2481.47191011236,48807.9338610827,1077.02247191011,19076.7040347293,763.76404494382,9555.11414708887,619.651685393258,7527.66138917262,99,66.2967313585291,73,25.2872829417773,40,12.9729315628192,31,8.79545454545454,27,8.13355464759959,0,0
0,3.1,1.5,3.1,0.65,180,2292774.23595506,16099623030.0232,9682.8202247191,3040458.60367722,2767.51685393258,360648.320735444,1251.08988764045,59822.7418283963,874.606741573034,27928.2867722166,697.61797752809,17400.6251276813,82,345.98544433095,65,177.684627170582,41,50.7645556690501,34,22.1994382022472,30,17.173646578141,0,0
0,3.15,1.5,3.15,0.65,170.703125,2194800.1011236,8054265464.20557,8516.01123595506,2072624.12487232,2120.93258426966,214221.177221655,959.595505617978,12550.1072522983,679.47191011236,2760.61567926456,545.505617977528,1392.45735444331,84,434.260214504596,64,165.625127681307,38,21.9313074565883,31,4.52272727272727,27,3.53549540347293,0,0
0,3.2,1.5,3.2,0.65,170,2263664.49438202,7717842288.13917,9755.66292134831,3355642.02145046,2604.41573033708,497136.654749745,1056.86516853933,19222.6861593463,715.629213483146,1616.09959141982,573.898876404494,1195.6146578141,91,750.86899897855,70,289.281409601634,39,21.8327374872319,31,5.32048008171604,27,2.29545454545455,0,0
0,3.25,1.5,3.25,0.65,161.40625,2252953.69662921,6542660104.8501,9535.16853932584,1947530.80081716,2507.11235955056,141394.191777324,1035.15730337079,5223.27042900919,728.112359550562,2501.57814096016,588.370786516854,2012.62231869254,98,734.834525025536,77,436.262768130746,43,28.2556179775281,33,7.1338100102145,29,5.20658835546476,0,0
0,3.3,1.5,3.3,0.65,151.40625,2223554.91011236,10384020281.4918,8257.22471910112,2104528.26710929,2468.32584269663,267952.494892748,1214.96629213483,60477.0102145046,840.561797752809,19632.2035240041,662.988764044944,10231.4430541369,82,640.707099080695,71,524.463227783452,43,77.6905005107252,34,9.76072522982635,29,4.5173646578141,0,0
0,3.35,1.5,3.35,0.65,142.109375,2251990.95505618,10146697425.9298,8985.52808988764,1815054.70658836,2974.14606741573,269172.148876404,1393.67415730337,43156.222165475,919.674157303371,19031.2903472932,709.337078651685,15809.4305413687,98,562.215270684372,70,491.42722165475,42,65.4330949948927,33,23.0949948927477,29,16.7385086823289,0,0
0,0.05,1.5,0.05,0.7,180,2090944.61797753,11795661172.216,6248.77528089888,1487372.35801839,1445,102146.318181818,815.292134831461,28897.2773237998,620.022471910112,10985.6358529111,508.011235955056,5977.7157814096,69,300.342951991828,56,149.563585291113,41,50.4719101123596,33,24.1478549540347,28,12.7944330949949,0,1
0,0.1,1.5,0.1,0.7,180,2142214.60674157,10925125957.105,7411.44943820225,2776317.136619,2013.68539325843,465569.786261491,994.134831460674,30708.9816138917,708.786516853933,12998.3516343207,555.022471910112,6113.20403472932,72,332.123595505618,61,163.505617977528,36,27.9519918283963,29,10.0403472931563,26,4.85086823289071,0,1
0,0.15,1.5,0.15,0.7,180,2170012.07865169,17671421887.3915,7463.74157303371,3654179.80745659,2108.50561797753,959119.752808989,1040.91011235955,97553.2872829418,728.134831460674,26789.2316138917,572.348314606742,13391.0932073544,73,378.153728294178,61,242.42620020429,39,51.7747701736466,30,18.2898365679265,26,8.36465781409602,0,1
0,0.2,1.5,0.2,0.7,180,2111015.47191011,12286262907.6157,6433.87640449438,1191894.79136874,1547.26966292135,115349.403728294,783.056179775281,24563.6899897855,597.685393258427,13162.4908069459,500.258426966292,9850.53472931563,70,167.640704800817,56,86.6276813074566,34,17.1016343207354,28,5.43181818181818,25,4.93615934627171,0,1
0,0.25,1.5,0.25,0.7,180,2084310.49438202,7075057806.63917,6155.80898876405,712215.610827375,1443.03370786517,27918.1011235955,763.584269662921,4541.85929519918,577.337078651685,2110.93054136874,474.629213483146,1578.667773238,73,171.741317671093,59,85.6368743615935,35,8.23544433094995,29,5.158835546476,25,3.8700204290092,0,1
0,0.3,1.5,0.3,0.7,180,2131560.91011236,7289341942.92365,6639.47191011236,880105.66113381,1565.31460674157,72422.8089887641,799.044943820225,9331.24795709908,604.707865168539,4139.30005107252,502.280898876404,2610.29519918284,73,344.338610827375,62,195.699948927477,37,16.7854954034729,30,6.99744637385087,26,4.57839632277834,0,1
0,0.35,1.5,0.35,0.7,170.703125,2147903.49438202,11963425414.2983,7053.10112359551,984108.955566905,1814.83146067416,225024.687180797,969.775280898876,57122.0852911134,723.730337078652,29282.0173646578,595.23595505618,19531.5686925434,75,303.511491317671,62,169.790091930541,37,20.1603677221655,30,8.5347293156282,26,4.20480081716037,0,1
0,0.4,1.5,0.4,0.7,161.40625,2129551.4494382,6683861028.27298,6997.58426966292,1492285.54111338,2045.87640449438,324879.518641471,1057.77528089888,43954.4716547497,758.325842696629,13909.9267109295,601.033707865169,5180.91930541369,79,487.535240040858,65,344.777068437181,41,35.5638406537283,32,11.7025025536261,28,3.95454545454545,0,1
0,0.45,1.5,0.45,0.7,152.109375,2102871.51685393,4650859139.86619,6438.37078651685,331004.304136874,1935,147466.477272727,1015.5393258427,12523.5012768131,735.876404494382,6295.76864147089,590.887640449438,4479.37359550562,79,477.534729315628,66,388.931307456588,38,20.758682328907,30,6.52808988764045,27,5.31690500510725,0,1
0,0.5,1.5,0.5,0.7,142.109375,2122680.38202247,4382713448.1024,7247.30337078652,601234.100102145,2370.4606741573,213234.046731359,1183.62921348315,42717.0768641471,819.921348314607,20186.7096527068,641.191011235955,10224.0426455567,93,312.830949948927,75,301.88202247191,39,40.3237997957099,29,17.2249744637385,25,8.20684371807967,0,1
0,1.1,1.5,1.1,0.7,180,2202577.05617978,12964861969.9854,8348.13483146067,1867057.07252298,2285.83146067416,367797.868998979,1235.14606741573,137464.080694586,852.573033707865,49327.0429009193,656.224719101124,23162.0171092952,74,340.527834525026,63,213.072522982635,50,152.137640449438,40,97.2913687436159,34,47.0291113381001,0,2
0,1.15,1.5,1.15,0.7,180,2448441.5505618,33559503114.4093,13249.9775280899,5911902.04494382,4459.32584269663,3636162.31307457,1720.07865168539,820823.777834525,1058.23595505618,232763.409601634,790.258426966292,102008.080183861,74,288.796731358529,61,193.177477017365,40,111.362614913177,32,90.9399897854954,28,80.7173135852911,0,2
0,1.2,1.5,1.2,0.7,180,2498946.11235955,62159503966.2827,13503.1573033708,15898264.2249745,4762.30337078652,5540591.48646578,1820.26966292135,566938.403728294,1178.50561797753,144818.752808989,907.674157303371,51686.2448927477,85,502.285240040858,72,364.793411644535,44,106.219101123596,33,39.9959141981614,29,14.9979570990807,0,2
0,1.25,1.5,1.25,0.7,170.703125,2433885.13483146,7918148403.73161,11404.2471910112,2526077.37002043,4394.98876404494,993243.670326864,2057.89887640449,202828.091930541,1409.65168539326,65183.3432073544,1029.7191011236,19306.1361082738,88,394.698161389173,71,294.966036772217,46,45.4070480081716,35,17.829417773238,31,12.4093462717058,0,2
0,1.3,1.5,1.3,0.7,152.109375,2250791.71910112,8239890325.95429,9001.56179775281,440141.930796731,2799.04494382022,237632.202502554,1315.89887640449,25061.6146578141,907.505617977528,11490.4118998979,710.426966292135,8915.92926455567,96,190.1917773238,74,308.2208886619,43,29.5053626149132,33,12.0952502553626,29,8.4399897854954,0,2
0,1.8,1.5,1.8,0.7,180,2224732.98876404,17609289208.3749,8623.77528089888,1697320.97165475,2151.50561797753,573502.889172625,1102.60674157303,136564.832226762,802.797752808989,52776.4813585291,643.168539325843,26442.914453524,74,315.10291113381,65,234.179264555669,44,85.7520429009193,34,29.6953524004086,30,21.135342185904,0,3
0,1.85,1.5,1.85,0.7,180,2454308.73033708,17117045481.3128,12100.0337078652,1477157.23748723,4009.01123595506,280553.647599591,1682.29213483146,45384.2091419816,1031.98876404494,29069.852145046,750.932584269663,12669.0863125638,85,548.629979570991,71,422.277323799796,48,53.8179264555669,37,18.2109295199183,32,9.50561797752809,0,3
0,1.9,1.5,1.9,0.7,91.6796875,1922128.69662921,6315400053.30465,6498.67415730337,340957.858529111,1585.37078651685,23587.917773238,790.685393258427,47180.0135342186,548.303370786517,46276.9864657814,427.786516853933,37643.6243615935,58,142.521450459653,43,74.1271705822268,25,23.5990806945863,19,24.5932073544433,16,24.7862614913177,0,3
0,2.15,1.5,2.15,0.7,180,2325382.88764045,16280105499.0327,9827.49438202247,8289118.88917262,3262.24719101124,1124480.50638407,1883.78651685393,152824.374361593,1328.62921348315,56928.8041368744,922.932584269663,27994.7681307457,79,334.002553626149,68,226.638406537283,50,45.2448927477017,40,25.0451991828396,34,18.0173646578141,0,0
0,2.2,1.5,2.2,0.7,180,2288797.93258427,5338501999.26813,9985.58426966292,1312118.81384065,3456.66292134831,404145.203268641,1488.01123595506,111020.738508682,1034.98876404494,31366.6703268641,802.494382022472,10724.8664453524,86,297.762002042901,65,163.296475995914,42,78.0692032686415,34,23.3386108273749,29,12.6417262512768,0,0
0,2.25,1.5,2.25,0.7,180,2189462.49438202,10596260190.8437,8783.38202247191,881088.488764045,3070.07865168539,120412.641470889,1355.70786516854,35468.4364147089,825.685393258427,11491.149897855,617.76404494382,10386.2277834525,85,155.084525025536,60,68.570480081716,35,48.3490806945863,29,13.6149131767109,26,7.58171603677222,0,0
0,2.3,1.5,2.3,0.7,180,2258955.79775281,12530694717.9814,9668.66292134831,1646172.1578141,2896.40449438202,478718.402706844,1526.6404494382,129858.960163432,1087.58426966292,52455.7002042901,844.797752808989,21964.7768130746,92,207.783963227783,72,176.41113381001,42,108.981613891726,33,91.4313074565884,29,52.658835546476,0,0
0,2.35,1.5,2.35,0.7,180,2125559.17977528,8224402631.6264,7847.98876404494,792294.761235955,2344.88764044944,177051.100868233,1213.3595505618,61788.0056179775,860.47191011236,26996.2065883555,677.38202247191,12942.0569458631,81,210.951991828396,63,141.944586312564,37,15.9172625127681,29,9.15653728294178,26,6.52145045965271,0,0
0,2.4,1.5,2.4,0.7,180,2299602.57303371,5333641613.42927,9449.97752808989,1264356.11312564,3281.2808988764,371505.295199183,1751.1797752809,58513.3991317671,1284.69662921348,34814.3728294178,1020.83146067416,18784.8917262513,81,561.991317671093,62,249.682328907048,39,22.8975995914198,31,21.7068437180797,26,20.9609295199183,0,0
0,2.45,1.5,2.45,0.7,180,2172249.17977528,6902223105.19459,8540.66292134831,626501.953268641,2596.56179775281,203138.726251277,1284.77528089888,21497.4262002043,865.651685393258,12342.2068437181,636.752808988764,13608.9836567926,74,327.417262512768,56,199.83886618999,34,21.5091930541369,28,6.05669050051072,24,3.87512768130746,0,0
0,2.5,1.5,2.5,0.7,180,2201724.85393258,7109560548.78524,8376.13483146067,1376427.73161389,2668.06741573034,301229.563585291,1372.33707865169,60783.3623595506,931.910112359551,26599.264555669,697.269662921348,12542.3810010215,75,187.297497446374,60,92.9198161389173,36,15.3664453524004,29,3.47267620020429,25,2.17671092951992,0,0
0,2.55,1.5,2.55,0.7,180,2118703.50561798,9738325103.59372,7701.75280898876,1046518.96092952,2162.32584269663,90725.5858018386,1031.49438202247,20373.7528089888,682.685393258427,11844.808988764,505.898876404494,7310.38738508682,70,103.254341164454,55,54.0217058222676,33,8.99489274770174,28,5.38891726251277,25,5.17109295199183,0,0
0,2.6,1.5,2.6,0.7,180,2052456.86516854,9956178288.95889,6839.24719101124,607178.392747702,1586.79775280899,44422.7768130746,785.561797752809,16275.9535240041,544.449438202247,10575.4320735444,424.47191011236,7404.68386108274,65,53.464759959142,50,38.6251276813075,32,6.18462717058223,26,2.823544433095,23,3.24004085801838,0,0
0,2.65,1.5,2.65,0.7,180,2046848.08988764,5297828436.74183,6833.6404494382,340333.52834525,1519.67415730337,23839.6994382022,724.977528089888,4378.70403472931,492.831460674157,3712.70990806946,404.438202247191,3200.86261491318,69,96.4034729315628,51,45.7982635342186,33,5.35291113381001,26,2.86491317671093,23,2.53140960163432,0,0
0,2.7,1.5,2.7,0.7,180,2133000.03370787,9794928860.0784,8325.98876404494,1070334.69305414,1952.38202247191,103949.170582227,846.314606741573,12634.8544433095,580.831460674157,12211.8008171604,469.539325842697,11188.0694586313,69,200.313585291113,55,96.4637385086823,34,8.83682328907048,27,3.7132277834525,24,3.59959141981614,0,0
0,2.75,1.5,2.75,0.7,180,2113603.6741573,4713098855.51762,8190.94382022472,503208.508171604,1743.78651685393,51274.0107252298,787.685393258427,5478.80898876404,578.640449438202,3513.09652706844,479.089887640449,2953.49182839632,73,385.017109295199,60,221.512512768131,37,24.0255362614913,30,8.69637385086823,26,3.95556690500511,0,0
0,2.8,1.5,2.8,0.7,180,2192755.06741573,9797864653.63177,8417.69662921348,777514.327374872,1908.7191011236,128513.999744637,909.775280898876,18723.4943820225,663.606741573034,3890.10495403473,542.719101123595,2285.47701736466,81,551.094994892748,68,275.209141981614,43,49.7070990806946,34,16.7372318692543,29,8.45020429009193,0,0
0,2.85,1.5,2.85,0.7,180,2265118.93258427,11843940809.9045,8353.68539325843,1764630.05898876,2421.10112359551,506614.25102145,1215.97752808989,67485.726762002,876.988764044944,25010.3294177732,708.629213483146,14483.0086823289,88,573.995403472932,71,340.766343207354,48,51.5505617977528,37,16.3615934627171,31,9.06384065372829,0,0
0,2.9,1.5,2.9,0.7,180,2173893.57303371,5749851195.72472,7301.4606741573,820455.546731359,2132.65168539326,185544.093207354,1138.2808988764,19941.9997446374,837.685393258427,7873.96807967314,682.157303370787,4686.17951991828,90,485.304647599592,71,338.039836567926,42,32.9369254341164,33,12.4652706843718,29,6.69050051072523,0,0
0,2.95,1.5,2.95,0.7,180,2193640.60674157,13974700907.855,6981.24719101124,472769.097293156,2205.08988764045,203624.764555669,1274.12359550562,54290.2459141982,935.786516853933,24649.6016343207,742.797752808989,13253.5268130746,80,262.431562819203,65,289.943054136874,43,59.9328396322778,33,22.4494382022472,29,11.070480081716,0,0
0,3,1.5,3,0.7,180,2278835.24719101,9196528247.27911,8034.29213483146,1506039.93641471,2731.57303370787,462046.338355465,1481.48314606742,90838.0480081716,1039.31460674157,24666.2408069459,811.370786516854,11028.7359550562,84,583.605464759959,69,531.914453524004,43,42.1271705822268,34,17.2316138917263,29,14.8723186925434,0,0
0,3.05,1.5,3.05,0.7,180,2205713.60674157,4607862554.35495,8282.96629213483,1091517.05566905,2625.21348314607,260181.942543412,1216.87640449438,23534.2686414709,780.505617977528,5082.52553626149,616.033707865169,3023.7602145046,83,609.209652706844,70,344.159601634321,42,29.2752808988764,31,8.5949948927477,26,6.28728294177732,0,0
0,3.1,1.5,3.1,0.7,180,2145410.37078652,2190754818.09959,7326.58426966292,292965.813840654,2151.06741573034,107346.677221655,1119.42696629213,68282.6338100102,789.775280898876,15768.2898365679,614.573033707865,3495.36108273749,93,282.739785495403,66,255.381256384065,39,83.6419816138917,32,16.2022471910112,28,7.92900919305414,0,0
0,3.15,1.5,3.15,0.7,170.703125,2093973.91011236,4001823407.92365,6817.73033707865,704790.108273749,1831.65168539326,209067.115934627,981,47916.4545454545,711.23595505618,16685.0686925434,568.056179775281,7801.39453524004,77,492.275536261491,62,272.205056179775,36,47.4433094994893,29,13.3549540347293,26,8.51404494382022,0,0
0,3.2,1.5,3.2,0.7,165.78125,2097951.15730337,5638169844.20225,6951.26966292135,839706.608273749,1784.79775280899,56948.8677221655,888.404494382022,12798.1981613892,645.280898876405,4037.13610827375,522.134831460674,2171.84525025536,77,641.891981613892,59,262.345250255363,35,26.6943309499489,28,7.02477017364657,25,3.80107252298264,0,0
0,3.25,1.5,3.25,0.7,160.703125,2080973.26966292,6161555951.49464,6815.84269662921,443904.543156282,1821.79775280899,82375.4586312564,903,15776.6590909091,657.337078651685,6662.08963227783,532.584269662921,3775.38202247191,86,588.306179775281,70,268.829673135853,37,14.9210929519918,30,4.14632277834525,26,3.28983656792645,0,0
0,3.3,1.5,3.3,0.7,151.40625,2151341.49438202,17439683333.2983,7706.23595505618,2949027.90960163,2343.83146067416,787016.028089888,1086.95505617978,98034.5206843718,773.112359550562,39559.4872318693,619.449438202247,20437.9775280899,94,515.934627170582,72,459.010214504597,37,134.508171603677,30,75.8907048008171,27,50.2385086823289,0,0
0,3.35,1.5,3.35,0.7,142.109375,2101255.13483146,9047908507.52707,6928.38202247191,658987.966036772,2187.86516853933,191945.936159346,1041.03370786517,24287.8283963228,737.674157303371,13559.3130745659,584.022471910112,8754.61312563841,98,442.388406537283,76,363.919305413687,39,40.1693054136874,31,16.3511235955056,26,5.99131767109295,0,0
0,0.05,1.5,0.05,0.75,180,2149712.59550562,13967417155.88,7440.1797752809,2842296.69458631,2083.15730337079,403007.997701736,1126.56179775281,100322.08988764,813.752808988764,34545.620020429,650.47191011236,15761.5247701736,61,294.137385086823,52,226.649131767109,38,146.541113381001,31,72.300051072523,27,38.8516343207354,0,1
0,0.1,1.5,0.1,0.75,180,2240575.04494382,18825813487.407,9841.47191011236,2858669.04749745,3047.88764044944,1124790.91905005,1356.80898876404,152420.565372829,890.741573033708,61279.0347293156,694.966292134831,35679.7374872319,79,371.818437180797,66,213.580694586313,45,71.5025536261491,34,42.497191011236,29,35.7773237997957,0,1
0,0.15,1.5,0.15,0.75,180,2102646.28089888,7569774989.02247,7082.22471910112,836741.062563841,1893.12359550562,92984.2913687436,974.76404494382,28230.6596016343,713.483146067416,13038.6389172625,576.640449438202,6316.05107252298,72,125.608018386108,59,88.7042900919305,37,24.5268130745659,29,7.60163432073544,26,5.22497446373851,0,1
0,0.2,1.5,0.2,0.75,180,2105963.73033708,19240725885.3355,7272.80898876405,2349334.29264556,1823.13483146067,482280.322522983,918.415730337079,119790.927477017,660.191011235955,37618.2926455567,532.76404494382,16118.7277834525,73,162.227783452503,57,135.10240040858,34,124.373850868233,28,51.132277834525,25,22.1179775280899,0,1
0,0.25,1.5,0.25,0.75,180,2064206.12359551,9715804123.405,6735.26966292135,1074767.17645557,1627.91011235955,36712.4009193054,832.348314606742,13809.797752809,611.539325842697,5506.63764044944,494.303370786517,2727.19101123595,77,179.127170582227,59,84.9586312563841,35,42.20582226762,28,16.8975995914198,25,5.41445352400408,0,1
0,0.3,1.5,0.3,0.75,180,2045613.73033708,9231072876.631,6560.03370786517,1458505.0102145,1447.14606741573,90417.1943309499,742.314606741573,16049.2635342186,557.134831460674,6203.41343207354,458.719101123596,3612.97701736466,73,189.618743615935,58,85.1920326864147,33,8.76251276813075,27,3.88355464759959,24,3.08963227783453,0,1
0,0.35,1.5,0.35,0.75,170.703125,2006783.52808989,7085374470.20659,6454.70786516854,799864.754596527,1550.15730337079,138702.224974464,789.269662921348,24703.0628192033,592.359550561798,12549.4828907048,487.76404494382,8104.95505617978,72,360.926455566905,58,166.818181818182,33,16.7004596527068,27,8.33886618998979,24,5.92951991828396,0,1
0,0.4,1.5,0.4,0.75,160.703125,2029867.28089888,9222708904.06793,6290.29213483146,772990.595505618,1639.16853932584,138357.687180797,862.247191011236,26634.0518386108,645.640449438202,16003.3692543412,531.112359550562,11127.1463227783,75,428.909346271706,59,175.080183861083,34,11.5914198161389,29,4.09959141981614,25,2.39070480081716,0,1
0,0.45,1.5,0.45,0.75,150,1960890.12359551,10691040346.5868,6029.02247191011,870755.658580184,1563.3595505618,73318.2328907048,778.52808988764,17963.8429519918,569.393258426966,9561.40040858018,460.089887640449,6800.15091930541,86,505.289836567926,60,171.443309499489,33,15.2512768130746,27,4.36414708886619,23,2.78983656792645,0,1
0,0.5,1.5,0.5,0.75,140,1953444.43820225,5172058884.90807,6240.85393258427,878485.580694586,1829.94382022472,176502.962717058,852.831460674157,19551.3462717058,610.213483146067,12508.4198161389,486.707865168539,9636.07277834525,80,559.27808988764,60,237.86899897855,33,21.0237487231869,26,12.2045454545455,23,7.63100102145046,0,1
0,1.1,1.5,1.1,0.75,180,2142553.74157303,15198722983.9893,8716.6404494382,3170549.36925434,2443.65168539326,320558.184116445,1175.06741573034,52721.8135852911,851.685393258427,36988.5817160368,684.067415730337,28946.2908580184,69,235.830949948927,57,133.805413687436,40,52.1634320735444,32,32.2354443309499,28,26.5582226762002,0,2
