X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,varLineIntensity,meanNumPixels15,varNumPixels15,meanNumPixels30,varNumPixels30,meanNumPixels60,varNumPixels60,meanNumPixels90,varNumPixels90,meanNumPixels120,varNumPixels120,medianMLength15,varMLength15,medianMLength30,varMLength30,medianMLength60,varMLength60,medianMLength90,varMLength90,medianMLength120,varMLength120,Overhang,Wall,d_edge_left,d_edge_right,d_over_left,d_over_right,d_col,d_over_z,NoLines,prev_Wall,prev_Overhang,prev_NoLines,prev_Power,prev_d_edge_right,prev_d_edge_left,prev_d_over_left,prev_d_over_right,prev_d_col,prev_d_over_z
0,2.45,1.5,2.45,0.5,180,2253504.43820225,14670343901.0672,7941.88764044944,1538548.07814096,2494.03370786517,375194.237487232,1246.31460674157,107427.377170582,887.38202247191,46013.897854954,709.348314606742,25472.047752809,104,803.119254341165,77,419.75,43,111.57328907048,35,59.0796731358529,30,34.385342185904,0,0,2.4000000000000004,0.8999999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,49.0,0.0,0.0,47.99999999999999,180.0,0.9500000000000002,2.35,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.5,1.5,2.5,0.5,180,2395516.80898876,10685122941.5881,10866.1123595506,1186928.91905005,4091.47191011236,147806.433861083,1517.83146067416,79113.4371807967,1000.48314606742,17457.7980081716,782.719101123595,9873.06792645557,108,348.414453524004,85,220.754085801839,47,68.8419305413687,36,41.6818181818182,31,26.3460163432074,0,0,2.45,0.8500000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7,50.0,0.0,0.0,49.0,180.0,0.8999999999999999,2.4000000000000004,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.55,1.5,2.55,0.5,180,2475441.57303371,11869300991.3611,9951.66292134831,1741502.81690501,3325.29213483146,575187.0273238,1698.29213483146,173191.140960163,1195.83146067416,75762.0735444331,955.370786516854,50888.4405005107,103,633.383810010215,84,540.324565883555,53,124.411899897855,42,58.2275280898876,34,37.1126149131767,0,0,2.5,0.8000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,50.99999999999999,0.0,0.0,50.0,180.0,0.8500000000000001,2.45,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.6,1.5,2.6,0.5,180,2323343.8988764,5237066091.84193,8711.48314606742,891033.707099081,3036.97752808989,191631.931307457,1598.79775280899,26152.5040858018,1088.59550561798,9878.19816138917,831.831460674157,4879.00536261491,84,568.097293156282,71,440.886108273749,42,40.3873850868233,32,11.567671092952,28,5.64198161389173,0,0,2.5500000000000003,0.75,3.3000000000000003,3.3000000000000003,0.0,1.7,52.0,0.0,0.0,50.99999999999999,180.0,0.8000000000000003,2.5,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.65,1.5,2.65,0.5,180,2230155.7752809,12663111366.8807,8202.74157303371,960563.830183861,2472.97752808989,125030.022216548,1134.08988764045,40191.0827374872,777.831460674157,16638.8235444331,617.067415730337,9984.85903983657,84,400.648876404494,69,209.679775280899,38,34.9836567926456,29,12.3633810010214,25,7.06613891726251,0,0,2.6,0.7000000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,52.99999999999999,0.0,0.0,52.0,180.0,0.75,2.5500000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.7,1.5,2.7,0.5,180,2324696.49438202,20838570268.9574,9615.32584269663,2052229.35852911,2950.20224719101,386159.708631256,1222.57303370787,40435.3610827375,846.595505617978,21155.379979571,668.988764044944,13329.1703268641,98,212.997446373851,75,114.726762002043,43,35.6465781409602,35,26.5903983656793,29,19.0329417773238,0,0,2.6500000000000004,0.6499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,54.0,0.0,0.0,52.99999999999999,180.0,0.7000000000000002,2.6,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.75,1.5,2.75,0.5,180,2265073.98876404,24531519389.4885,9338.3595505618,885789.619254341,2705.51685393258,172896.934371808,1141.2808988764,27621.0679264556,800.730337078652,18109.7219101124,628.887640449438,13183.1235955056,89,263.74897854954,72,145.338100102145,41,14.8398876404494,32,11.035240040858,27,9.35444330949949,0,0,2.7,0.6000000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7,55.0,0.0,0.0,54.0,180.0,0.6499999999999999,2.6500000000000004,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.8,1.5,2.8,0.5,180,2228377.73033708,18365053399.131,9742.73033707865,904136.926455567,2497.97752808989,120914.613125638,928.011235955056,17076.4657814096,604.573033707865,10393.1338100102,480.988764044944,8648.57941777324,106,240.442032686415,77,134.523748723187,40,24.2055669050051,30,8.02502553626149,26,6.95684371807967,0,0,2.75,0.5500000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,55.99999999999999,0.0,0.0,55.0,180.0,0.6000000000000001,2.7,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.85,1.5,2.85,0.5,180,2281768.59550562,26900083911.5845,9917.38202247191,1864410.23876404,2858.41573033708,567706.472931563,1046.66292134831,84587.0441777324,719.033707865169,25945.30566905,578.831460674157,13201.0962717058,89,306.972676200204,70,323.910112359551,42,73.864657814096,33,30.89708886619,28,20.0801838610827,0,0,2.8000000000000003,0.5,3.3000000000000003,3.3000000000000003,0.0,1.7,57.0,0.0,0.0,55.99999999999999,180.0,0.5500000000000003,2.75,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.9,1.5,2.9,0.5,180,2412459.25842697,64151084726.2847,10560.1573033708,5882600.15679265,3491.3595505618,2540891.77834525,1470.2808988764,506489.908835547,979.85393258427,124294.785240041,780.067415730337,63576.7908580184,93,410.694586312564,69,452.171859039837,47,134.16164453524,36,76.0390704800817,31,45.7101634320735,0,0,2.85,0.4500000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,57.99999999999999,0.0,0.0,57.0,180.0,0.5,2.8000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.95,1.5,2.95,0.5,180,2353438.80898876,13951512198.5881,9141.8988764045,1601999.72829418,3062.21348314607,264640.737997957,1349.6404494382,50566.5965270684,883.393258426966,24863.5594994893,705.741573033708,15568.1256384065,94,723.905005107252,77,646.044943820225,50,83.0566905005108,38,25.7525536261492,32,13.823544433095,0,0,2.9000000000000004,0.3999999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,59.0,0.0,0.0,57.99999999999999,180.0,0.4500000000000002,2.85,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.0,1.5,3.0,0.5,180,2213436.21348315,16505312656.6698,8330.49438202247,1056963.11644535,2514.20224719101,261203.231358529,1220.61797752809,61860.0796731359,851.752808988764,25500.9836567926,671.078651685393,14468.277834525,91,383.92620020429,74,223.169050051072,40,34.5541368743616,31,13.20582226762,27,6.62717058222676,0,0,2.95,0.3500000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7,60.0,0.0,0.0,59.0,180.0,0.3999999999999999,2.9000000000000004,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.05,1.5,3.05,0.5,180,2157575.03370787,18469519302.7375,7328.51685393258,1643785.93437181,2188.40449438202,162293.743615935,1019.76404494382,30780.773237998,730.831460674157,15528.2326353422,591.674157303371,9538.51762002043,87,360.208886618999,69,247.29315628192,37,19.8978549540347,29,8.11567926455567,26,6.49872318692543,0,0,3.0,0.30000000000000027,3.3000000000000003,3.3000000000000003,0.0,1.7,60.99999999999999,0.0,0.0,60.0,180.0,0.3500000000000001,2.95,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.1,1.5,3.1,0.5,180,2261912.76404494,14420176686.0914,8579.50561797753,1756646.61644535,2353.13483146067,211198.79979571,1001.05617977528,18349.5990806946,732.112359550562,6602.12359550562,599.23595505618,4078.31869254341,81,284.681562819203,65,189.295965270684,41,35.8592951991828,33,12.8225229826353,29,8.11772216547497,0,0,3.0500000000000003,0.25,3.3000000000000003,3.3000000000000003,0.0,1.7,62.0,0.0,0.0,60.99999999999999,180.0,0.30000000000000027,3.0,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.15,1.5,3.15,0.5,180,2365635.7752809,17676986574.5398,9962.33707865169,1460875.6578141,2683.84269662921,196847.020429009,1044.86516853933,16369.958886619,750.876404494382,10666.0640960163,613.168539325843,8806.164453524,86,508.539836567927,75,332.475229826353,45,56.5809499489275,35,15.582226762002,30,10.5186414708887,0,0,3.1,0.20000000000000018,3.3000000000000003,3.3000000000000003,0.0,1.7,62.99999999999999,0.0,0.0,62.0,180.0,0.25,3.0500000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.2,1.5,3.2,0.5,180,2229004.95505618,13058172994.0661,9602.33707865169,3057003.4078141,2345.83146067416,667471.164453524,863.966292134831,11499.8283963228,625.370786516854,3093.44050051073,511.808988764045,2099.95173646578,78,571.50051072523,66,383.140704800817,39,37.6634320735444,31,8.54775280898876,27,5.01813074565884,0,0,3.1500000000000004,0.1499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,64.0,0.0,0.0,62.99999999999999,180.0,0.20000000000000018,3.1,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.25,1.5,3.25,0.5,180,2333280.6741573,20242794717.404,10469.6966292135,1461428.82737487,3070.89887640449,467528.955566905,1136.12359550562,38509.0186414709,793.505617977528,13226.3437180797,643.516853932584,10268.5025536261,82,915.565883554647,72,639.851123595506,44,47.4670582226762,34,8.42951991828396,29,5.59371807967314,0,0,3.2,0.10000000000000009,3.3000000000000003,3.3000000000000003,0.0,1.7,65.0,0.0,0.0,64.0,180.0,0.1499999999999999,3.1500000000000004,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.3,1.5,3.3,0.5,180,2444506.87640449,27284900880.155,10477.5617977528,2032693.453524,3706.33707865169,746135.612359551,1406.75280898876,47125.5972931563,991.910112359551,22697.0600102145,804.202247191011,18849.4813585291,89,934.505362614913,76,744.627681307457,50,60.5858018386108,38,25.7285495403473,33,21.6108273748723,0,0,3.25,0.050000000000000266,3.3000000000000003,3.3000000000000003,0.0,1.7,65.99999999999999,0.0,0.0,65.0,180.0,0.10000000000000009,3.2,3.3000000000000003,3.3000000000000003,0.0,1.7
0,3.35,1.5,3.35,0.5,180,2508188.97752809,24768439463.204,10575.9438202247,2004784.39453524,3931.49438202247,835869.184627171,1699.07865168539,87251.6414708887,1159.05617977528,41017.485444331,917.056179775281,30711.7354443309,123,526.5,95,606.862614913177,58,83.1871807967314,43,37.6930541368744,37,27.9609295199183,0,0,3.3000000000000003,0.05,3.3000000000000003,3.3000000000000003,0.0,1.7,67.0,0.0,0.0,65.99999999999999,180.0,0.050000000000000266,3.25,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.05,1.5,0.05,0.55,180,2165245.75280899,17172632467.0746,7354.83146067416,3402244.80081716,2094.48314606742,633231.684371808,1020.0,57831.7045454545,756.0,24283.3409090909,617.23595505618,13408.023237998,73,320.434371807967,65,256.702247191011,43,89.9652706843718,34,57.1509193054137,30,37.3289070480082,0,1,0.05,0.5,3.3000000000000003,3.3000000000000003,0.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1,1.5,0.1,0.55,180,2311832.83146067,6566028745.89173,10469.6853932584,2357844.33171604,3321.96629213483,903618.896578141,1283.98876404494,68553.0112359551,874.719101123595,24377.363381001,679.786516853933,10676.1470888662,83,397.959652706844,69,247.127170582227,43,61.1281920326864,32,30.8679775280899,27,16.6544943820225,0,1,0.05,0.45000000000000007,3.3000000000000003,3.3000000000000003,0.0,1.7,2.0,1.0,0.0,1.0,180.0,0.5,0.05,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.15,1.5,0.15,0.55,180,2186037.25842697,13931945731.6256,8002.44943820225,2570155.00025536,2295.15730337079,291342.793156282,1014.4606741573,13572.9330949949,686.808988764045,7867.79264555669,552.820224719101,6245.58094994893,82,313.453524004086,66,175.214504596527,42,53.3983656792645,31,14.7783452502554,27,9.10903983656793,0,1,0.09999999999999999,0.4,3.3000000000000003,3.3000000000000003,0.0,1.7,2.9999999999999996,1.0,0.0,2.0,180.0,0.45000000000000007,0.05,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.2,1.5,0.2,0.55,180,2389457.69662921,18247402600.4637,11834.1573033708,6551093.88406537,3740.38202247191,992216.806945863,1573.89887640449,221679.728294178,1067.04494382022,93306.5661389172,832.561797752809,43275.7717058223,93,791.227528089888,76,580.026813074566,55,339.310010214505,39,182.498723186925,30,77.8820224719101,0,1,0.15000000000000002,0.35000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,4.0,1.0,0.0,2.9999999999999996,180.0,0.4,0.09999999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.25,1.5,0.25,0.55,180,2189071.43820225,16279836008.6808,7542.95505617978,2442778.47522983,2234.3595505618,268198.323799796,1095.87640449438,55436.8368232891,763.022471910112,25762.6585801839,609.752808988764,13400.0063840654,79,220.564096016343,65,130.25,40,15.7443820224719,32,9.19254341164454,28,6.13508682328907,0,1,0.2,0.30000000000000004,3.3000000000000003,3.3000000000000003,0.0,1.7,5.0,1.0,0.0,4.0,180.0,0.35000000000000003,0.15000000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.3,1.5,0.3,0.55,180,2156860.58426966,10472884296.0184,6993.29213483146,875029.209141982,2048.80898876404,178506.429009193,1079.78651685393,53793.2607252298,792.752808988764,31840.1654749745,644.61797752809,22081.2614913177,77,276.295965270684,66,169.873595505618,40,23.6644535240041,31,13.6565372829418,27,8.97982635342186,0,1,0.25,0.25000000000000006,3.3000000000000003,3.3000000000000003,0.0,1.7,5.999999999999999,1.0,0.0,5.0,180.0,0.30000000000000004,0.2,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.35,1.5,0.35,0.55,180,2244340.59550562,6527939399.62998,8418.4606741573,1560363.0921859,2727.34831460674,370845.775025536,1300.91011235955,16520.2418283963,913.089887640449,8129.87819203269,727.685393258427,5568.03626149132,88,393.14759959142,67,146.227783452503,39,16.1869254341164,31,16.1386618998979,27,9.9670582226762,0,1,0.3,0.20000000000000007,3.3000000000000003,3.3000000000000003,0.0,1.7,6.999999999999999,1.0,0.0,5.999999999999999,180.0,0.25000000000000006,0.25,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.4,1.5,0.4,0.55,180,2146162.08988764,10763114889.6509,7721.57303370786,1478056.06562819,2415.23595505618,408186.523237998,1169.89887640449,92604.1373850868,789.842696629213,22239.702247191,593.112359550562,9095.57814096016,76,249.841164453524,59,129.08835546476,34,42.8209908069459,27,9.19943820224719,24,4.29979570990807,0,1,0.35000000000000003,0.15000000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,8.0,1.0,0.0,6.999999999999999,180.0,0.20000000000000007,0.3,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.45,1.5,0.45,0.55,180,2139926.95505618,8695770853.65705,8167.14606741573,654316.035240041,2562.96629213483,116286.601123596,1092.22471910112,33379.4943820225,712.662921348315,8410.61235955056,562.887640449438,6291.4417773238,88,277.3664453524,63,149.48544433095,34,44.2249744637385,27,8.04494382022472,24,6.94458631256384,0,1,0.4,0.10000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,9.0,1.0,0.0,8.0,180.0,0.15000000000000002,0.35000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7
0,0.5,1.5,0.5,0.55,180,2115228.1011236,4717197187.45557,7623.84269662921,876621.6113381,2403.91011235955,141493.696373851,1190.61797752809,28176.1024004086,768.595505617978,7983.94816138917,568.955056179775,3035.02068437181,84,279.846527068437,61,144.747191011236,34,18.6335546475996,27,4.82890704800817,23,4.87436159346272,0,1,0.45,0.050000000000000044,3.3000000000000003,3.3000000000000003,0.0,1.7,10.0,1.0,0.0,9.0,180.0,0.10000000000000003,0.4,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.1,1.5,1.1,0.55,180,2264267.56179775,13641139490.2263,10791.5730337079,5265756.99744637,3519.29213483146,1570930.5273238,1547.08988764045,107889.85546476,1024.13483146067,26180.7543411645,761.61797752809,12977.3751276813,70,279.164453524004,58,151.284218590398,39,31.0582226762002,29,30.5898876404494,24,35.6016343207354,0,1,0.050000000000000044,0.25,3.3000000000000003,3.3000000000000003,0.0,1.7,22.0,1.0,0.0,10.0,180.0,0.050000000000000044,0.45,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.15,1.5,1.15,0.55,180,2399569.24719101,17374661703.5973,12736.4494382022,3381202.65934627,4788.77528089888,943408.494382022,1951.75280898876,131260.529111338,1215.79775280899,51154.5040858018,906.606741573034,29541.7640449438,98,159.268641470889,83,196.207354443309,55,134.093718079673,41,74.1930541368744,33,54.1358529111338,0,1,0.09999999999999987,0.20000000000000018,3.3000000000000003,3.3000000000000003,0.0,1.7,22.999999999999996,1.0,0.0,22.0,180.0,0.25,0.050000000000000044,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.2,1.5,1.2,0.55,180,2398866.58426966,12621973077.7911,11603.3258426966,5397104.15398366,4233.4606741573,1983223.70582227,1923.62921348315,227017.531409602,1304.33707865169,46817.9759959142,985.629213483146,18731.0314096016,113,478.245403472932,88,300.429775280899,53,82.2379979570991,43,54.8069458631256,35,38.4172625127681,0,1,0.1499999999999999,0.15000000000000013,3.3000000000000003,3.3000000000000003,0.0,1.7,23.999999999999996,1.0,0.0,22.999999999999996,180.0,0.20000000000000018,0.09999999999999987,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.25,1.5,1.25,0.55,180,2273876.93258427,9390851585.4954,9781.57303370787,1158761.92926456,3506.39325842697,273447.468590398,1600.96629213483,37136.9193054137,984.426966292135,28413.9292645557,749.719101123595,23189.8406537283,98,292.229570990807,68,400.554136874362,47,92.0686925434116,34,17.676455566905,28,10.8209908069459,0,1,0.19999999999999996,0.10000000000000009,3.3000000000000003,3.3000000000000003,0.0,1.7,25.0,1.0,0.0,23.999999999999996,180.0,0.15000000000000013,0.1499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.3,1.5,1.3,0.55,180,2270332.48314607,12902946457.1616,9289.47191011236,2172719.29749745,3194.67415730337,350925.76762002,1487.25842696629,19263.8074565884,1034.6404494382,6438.59652706844,816.797752808989,4667.16317671093,85,262.160367722166,68,160.6335546476,38,29.6861593462717,31,9.66905005107252,26,7.39453524004086,0,1,0.25,0.050000000000000044,3.3000000000000003,3.3000000000000003,0.0,1.7,26.0,1.0,0.0,25.0,180.0,0.10000000000000009,0.19999999999999996,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.8,1.5,1.8,0.55,180,2341341.65168539,11520622558.3205,11478.8876404494,3212586.25995914,3810.94382022472,1738978.18998979,1577.31460674157,334206.218079673,1060.55056179775,78975.7502553626,816.179775280899,29361.5127681307,96,289.656281920327,78,393.790858018386,60,271.532686414709,45,107.04315628192,37,51.2898365679265,0,1,0.050000000000000044,0.1499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,36.0,1.0,0.0,26.0,180.0,0.050000000000000044,0.25,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.85,1.5,1.85,0.55,180,2302953.41573034,25114842375.1548,10271.9550561798,5803155.67977528,3854.84269662921,1260037.99770174,1777.91011235955,227509.150919305,1149.59550561798,65548.7890704801,869.685393258427,35917.149897855,86,716.25051072523,69,356.768130745659,46,73.6672625127681,35,44.2967313585291,30,39.1376404494382,0,1,0.10000000000000009,0.09999999999999987,3.3000000000000003,3.3000000000000003,0.0,1.7,37.0,1.0,0.0,36.0,180.0,0.1499999999999999,0.050000000000000044,3.3000000000000003,3.3000000000000003,0.0,1.7
0,1.9,1.5,1.9,0.55,180,2261839.93258427,8463299681.58631,8690.60674157303,1655101.4685904,2848.39325842697,346519.627681307,1354.49438202247,82830.7073544433,930.438202247191,29820.8853421859,743.842696629213,16196.0658835547,84,425.080694586313,73,263.83886618999,46,87.3358018386108,36,55.0314096016343,31,43.2316138917263,0,1,0.1499999999999999,0.050000000000000044,3.3000000000000003,3.3000000000000003,0.0,1.7,37.99999999999999,1.0,0.0,37.0,180.0,0.09999999999999987,0.10000000000000009,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.15,1.5,2.15,0.55,180,2348292.49438202,14254741448.1846,11068.8426966292,3149228.81588355,3500.06741573034,1130116.17722165,1461.44943820225,196813.772982635,997.134831460674,52045.9134320735,781.449438202247,23470.8638917262,84,204.945863125638,68,222.828140960163,47,119.488508682329,37,81.3590398365679,32,39.0125127681307,0,0,0.05,1.2000000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,42.99999999999999,1.0,0.0,37.99999999999999,180.0,0.050000000000000044,0.1499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.2,1.5,2.2,0.55,180,2262365.93258427,17904020459.6772,9270.26966292135,2918797.38100102,2396.0,414850.5,1053.59550561798,86716.129979571,739.786516853933,41736.2152706844,583.460674157303,26666.7967313585,80,256.397854954035,63,158.935903983657,37,34.1938202247191,30,23.3046475995914,26,23.6238508682329,0,0,0.10000000000000009,1.15,3.3000000000000003,3.3000000000000003,0.0,1.7,44.0,0.0,0.0,42.99999999999999,180.0,1.2000000000000002,0.05,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.25,1.5,2.25,0.55,180,2209506.58426966,9418217800.38202,8756.12359550562,1277007.72318693,2218.04494382022,100434.566138917,900.910112359551,18021.8100102145,653.078651685393,5185.2551072523,528.292134831461,2706.66368743616,81,386.067926455567,60,134.320735444331,36,18.3074565883555,28,8.61925434116445,25,5.76813074565884,0,0,0.1499999999999999,1.1,3.3000000000000003,3.3000000000000003,0.0,1.7,45.0,0.0,0.0,44.0,180.0,1.15,0.10000000000000009,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.3,1.5,2.3,0.55,180,2238212.35955056,50909607608.0511,10887.3483146067,18317062.1841164,3146.98876404494,4084753.98850868,1281.49438202247,437987.139172625,856.573033707865,137205.270173647,678.044943820225,83768.0661389173,74,174.527323799796,54,59.9369254341164,35,25.8950459652707,28,14.6596016343207,25,9.35214504596527,0,0,0.19999999999999973,1.0500000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,45.99999999999999,0.0,0.0,45.0,180.0,1.1,0.1499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.35,1.5,2.35,0.55,180,2266837.03370787,14311938582.6239,10659.6853932584,4640920.74080695,3378.55056179775,930535.636618999,1117.98876404494,62373.1930541369,689.157303370787,22036.4749744637,548.752808988764,12801.5972931563,81,341.157814096016,58,174.254596527068,36,63.7474463738509,29,20.208886618999,25,13.4443309499489,0,0,0.25,1.0,3.3000000000000003,3.3000000000000003,0.0,1.7,47.0,0.0,0.0,45.99999999999999,180.0,1.0500000000000003,0.19999999999999973,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.4,1.5,2.4,0.55,180,2264093.34831461,5434303450.36594,10581.3033707865,845449.941011236,2428.06741573034,274011.268130746,913.123595505618,34433.3140960163,656.280898876405,18580.2270173647,536.719101123595,11060.4315628192,78,417.871807967314,64,239.48595505618,37,41.2359550561798,29,29.7867722165475,25,15.8209908069459,0,0,0.2999999999999998,0.9500000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,47.99999999999999,0.0,0.0,47.0,180.0,1.0,0.25,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.45,1.5,2.45,0.55,180,2270402.31460674,5856331128.78626,8802.03370786517,1081002.7602145,2510.85393258427,204352.603421859,1130.61797752809,51444.9887640449,806.820224719101,23315.2627681307,652.224719101124,12036.1080183861,95,507.363636363636,77,317.502298263534,44,73.0278345250255,33,22.7770684371808,29,12.0497957099081,0,0,0.3500000000000001,0.8999999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,49.0,0.0,0.0,47.99999999999999,180.0,0.9500000000000002,0.2999999999999998,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.5,1.5,2.5,0.55,180,2218312.79775281,7196711014.04954,7727.38202247191,684502.125127681,2353.68539325843,156986.6953524,1195.21348314607,40362.7152706844,866.921348314607,29137.8005617978,702.966292134831,23844.1011235955,96,352.574565883555,70,374.663687436159,40,57.2724719101124,32,20.4532686414709,28,14.7456588355465,0,0,0.3999999999999999,0.8500000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7,50.0,0.0,0.0,49.0,180.0,0.8999999999999999,0.3500000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.55,1.5,2.55,0.55,180,2219270.79775281,10391951194.7541,7592.40449438202,1061758.62997957,2462.42696629213,215028.861082738,1356.12359550562,91968.1322778345,998.202247191011,61841.4586312564,802.719101123595,38966.0906537283,83,355.762002042901,67,211.4708886619,39,33.7489785495404,32,20.0561797752809,28,16.6544943820225,0,0,0.44999999999999973,0.8000000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,50.99999999999999,0.0,0.0,50.0,180.0,0.8500000000000001,0.3999999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.6,1.5,2.6,0.55,180,2234515.80898876,13932596317.4745,7713.55056179775,357911.341164454,2518.25842696629,71981.8301838611,1323.07865168539,49452.9596527068,950.213483146067,26982.0107252298,743.011235955056,18960.102145046,88,176.069203268641,69,146.306179775281,39,36.2459141981614,31,10.8511235955056,26,6.54494382022472,0,0,0.5,0.75,3.3000000000000003,3.3000000000000003,0.0,1.7,52.0,0.0,0.0,50.99999999999999,180.0,0.8000000000000003,0.44999999999999973,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.65,1.5,2.65,0.55,180,2209739.2247191,16038192166.9262,7816.14606741573,672079.376149132,2518.15730337079,94111.702247191,1235.76404494382,39030.8414198161,867.359550561798,14608.7556179775,694.483146067416,9083.43437180797,103,299.502042900919,83,196.040858018386,50,31.8889172625128,39,15.6044433094995,33,14.1340653728294,0,0,0.5499999999999998,0.7000000000000002,3.3000000000000003,3.3000000000000003,0.0,1.7,52.99999999999999,0.0,0.0,52.0,180.0,0.75,0.5,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.7,1.5,2.7,0.55,180,2169453.53932584,8606288052.22855,8251.57303370787,638024.929264556,2559.22471910112,85892.3125638406,1224.04494382022,15514.2706843718,808.011235955056,10760.1248723187,592.314606741573,8714.55898876404,79,206.362359550562,58,95.3728294177732,35,19.3534218590398,28,4.55362614913177,24,2.44943820224719,0,0,0.6000000000000001,0.6499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7,54.0,0.0,0.0,52.99999999999999,180.0,0.7000000000000002,0.5499999999999998,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.75,1.5,2.75,0.55,180,2205712.34831461,11752392346.7068,10100.0224719101,2905684.976762,3004.15730337079,551932.088610827,979.449438202247,23015.3638917263,634.191011235955,8814.42900919305,512.516853932584,6485.95709908069,86,249.694330949949,65,115.17671092952,38,14.8835546475996,29,4.19586312563841,25,3.54673135852911,0,0,0.6499999999999999,0.6000000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7,55.0,0.0,0.0,54.0,180.0,0.6499999999999999,0.6000000000000001,3.3000000000000003,3.3000000000000003,0.0,1.7
0,2.8,1.5,2.8,0.55,180,2204359.05617978,7494584494.80363,10079.2808988764,1239657.77247191,2574.38202247191,245621.056945863,882.0,16298.75,598.797752808989,5572.09499489275,483.876404494382,3985.65500510725,83,438.272727272727,64,142.999744637385,38,11.9908069458631,30,6.15960163432074,26,2.88125638406537,0,0,0.6999999999999997,0.5500000000000003,3.3000000000000003,3.3000000000000003,0.0,1.7,55.99999999999999,0.0,0.0,55.0,180.0,0.6000000000000001,0.6499999999999999,3.3000000000000003,3.3000000000000003,0.0,1.7
