X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,medianLineIntensity,varLineIntensity,meanNumPixels15,meanNumPixels30,meanNumPixels60,meanNumPixels90,meanNumPixels120,meanNumPixels150,meanNumPixels180,medianNumPixels15,medianumPixels30,medianNumPixels60,medianNumPixels90,medianNumPixels120,medianNumPixels150,medianNumPixels180,varNumPixels15,varNumPixels30,varNumPixels60,varNumPixels90,varNumPixels120,varNumPixels150,varNumPixels180,medianMLength15,medianMLength30,medianMLength60,medianMLength90,medianMLength120,medianMLength150,medianMLength180,varMLength15,varMLength30,varMLength60,varMLength90,varMLength120,varMLength150,varMLength180,medianMWidth15,medianMWidth30,medianMWidth60,medianMWidth90,medianMWidth120,medianMWidth150,medianMWidth180,varMWidth15,varMWidth30,varMWidth60,varMWidth90,varMWidth120,varMWidth150,varMWidth180,Overhang,Wall,d_edge_left,d_edge_right,d_over_left,d_over_right,d_col,d_over_z,NoLines,prev_Wall,prev_Overhang,prev_NoLines,prev_Power,prev_d_edge_right,prev_d_edge_left,prev_d_over_left,prev_d_over_right,prev_d_col,prev_d_over_z
0,0.85,1.5,0.85,1.2,168,2252297.85507246,2246621.0,8152753058.24339,8368.95652173913,3079.40579710145,1478.20289855072,1013.23188405797,795.565217391304,662.173913043478,566.768115942029,8382.0,3085.0,1477.0,1027.0,809.0,679.0,573.0,727202.159846547,213302.803495311,9711.69352088661,7863.50426257459,7809.7199488491,7966.85166240409,7243.41602728048,83.0,75.0,45.0,34.0,29.0,25,23.0,622.783887468031,547.690963341858,35.0285592497869,9.55626598465473,6.95822676896846,5.45311167945439,4.65132139812447,49.0,43.0,37.0,34.0,32.5,31.0,29.0,10.0836438923395,6.69233954451346,8.50703933747412,11.6115942028985,12.9774327122153,14.808281573499,15.3780538302277,0,0,0.7999999999999999,0.5000000000000001,0.0,0.0,0.20000000000000007,0.050000000000000044,17.0,0.0,0.0,16.0,178.0,0.55,0.75,0.0,0.0,0.25,0.050000000000000044
0,0.9,1.5,0.9,1.2,168,2175236.8115942,2164882.0,4243991368.5081,7511.78260869565,2345.52173913043,1103.6231884058,796.072463768116,639.463768115942,536.971014492754,463.159420289855,7556.0,2402.0,1095.0,786.0,641.0,536.0,466.0,1003328.2314578,155961.400255754,6438.85592497869,2562.12702472293,1811.28175618073,1969.52855924979,2078.04774083546,99.0,83.0,42.0,32.0,27.0,24,22.0,514.176470588235,384.437766410912,20.459505541347,9.88150042625746,5.93606138107417,4.36871270247229,4.18584825234442,50.0,42.0,31.0,28.0,26.0,25.0,24.0,13.4898550724638,18.9432712215321,7.70786749482402,4.39772256728779,3.87080745341615,4.03395445134576,4.37370600414079,0,0,0.85,0.45000000000000007,0.0,0.0,0.15000000000000002,0.050000000000000044,18.0,0.0,0.0,17.0,168.0,0.5000000000000001,0.7999999999999999,0.0,0.0,0.20000000000000007,0.050000000000000044
0,0.95,1.5,0.95,1.2,137,1998508.10144928,1997588.0,2857270246.56309,6021.26086956522,1502.69565217391,710.159420289855,514.550724637681,413.231884057971,349.159420289855,303.68115942029,5966.0,1509.0,686.0,505.0,407.0,348.0,304.0,341097.430946292,13942.7148337596,4811.19479965899,3458.28047740835,2333.0336743393,1860.57715260017,1428.48508098892,86.0,71.0,34.0,27.0,23.0,20,19.0,336.166240409207,127.445439045183,9.67391304347826,8.89173060528559,4.24808184143223,2.84143222506394,2.75490196078431,41.0,29.5,24.0,22.0,20.0,19.0,18.0,14.367701863354,9.13975155279503,4.07225672877847,2.16149068322981,2.19958592132505,2.57888198757764,2.07639751552795,0,0,0.8999999999999999,0.40000000000000013,0.0,0.0,0.10000000000000009,0.050000000000000044,18.999999999999996,0.0,0.0,18.0,168.0,0.45000000000000007,0.85,0.0,0.0,0.15000000000000002,0.050000000000000044
0,1.0,1.5,1.0,1.2,186,2173833.82608696,2169374.0,15973989685.5281,7831.20289855072,2136.47826086957,890.579710144928,610.275362318841,489.376811594203,415.782608695652,364.492753623188,7891.0,2102.0,849.0,582.0,477.0,416.0,372.0,837801.075873828,33645.4002557545,15064.9236999147,10563.2612958227,8570.76768968457,7204.64322250639,5887.31244671782,90.0,82.0,39.0,30.0,26.0,24,22.0,493.900682011935,340.557971014493,13.7817561807332,6.7766410912191,7.58312020460358,6.10656436487639,5.72762148337596,47.0,38.5,25.0,21.0,19.0,18.0,18.0,27.0592132505176,45.8252587991718,7.02712215320911,4.33457556935818,3.56935817805383,3.97204968944099,3.975983436853,0,0,0.95,0.3500000000000001,0.0,0.0,0.050000000000000044,0.050000000000000044,20.0,0.0,0.0,18.999999999999996,137.0,0.40000000000000013,0.8999999999999999,0.0,0.0,0.10000000000000009,0.050000000000000044
0,1.05,1.5,1.05,1.2,135,1986125.62318841,1978104.0,3428438748.06181,6052.78260869565,1330.95652173913,611.492753623188,441.31884057971,351.507246376812,293.782608695652,253.04347826087,6127.0,1317.0,622.0,455.0,360.0,300.0,254.0,243134.113810742,14304.2186700767,4373.95950554135,3075.10272804774,2361.84185848252,1811.29028132992,1404.65984654731,75.0,58.0,30.0,23.0,20.0,18,17.0,244.116794543904,101.047740835465,7.48763853367434,4.30221653878943,3.63554987212276,2.50298380221654,2.68584825234442,37.0,27.0,20.0,18.0,16.0,15.0,14.0,20.5517598343685,12.3188405797101,2.90351966873706,3.1055900621118,3.56190476190476,3.14472049689441,2.82898550724638,0,0,1.0,0.30000000000000004,0.0,0.0,0.05,0.050000000000000044,21.0,0.0,0.0,20.0,186.0,0.3500000000000001,0.95,0.0,0.0,0.050000000000000044,0.050000000000000044
0,1.1,1.5,1.1,1.2,175,2217585.28985507,2221202.0,4001898052.0324,9495.08695652174,2303.47826086957,850.304347826087,578.710144927536,463.869565217391,391.913043478261,342.463768115942,9436.0,2319.0,832.0,564.0,439.0,363.0,322.0,881566.727621483,149323.194373402,8739.773657289,5101.38533674339,3689.46803069054,3088.19820971867,2560.51705029838,100.0,75.0,39.0,30.0,26.0,23,21.0,329.899403239557,167.820971867008,5.69820971867008,2.0843989769821,0.937340153452686,1.07459505541347,0.988917306052856,51.0,40.0,24.0,21.0,19.0,17.0,16.0,5.22898550724638,16.3289855072464,10.0971014492754,10.247619047619,8.77101449275362,5.22587991718427,3.87246376811594,0,0,1.05,0.25,0.050000000000000044,3.35,0.0,1.7,22.0,0.0,0.0,21.0,135.0,0.30000000000000004,1.0,0.0,0.0,0.05,0.050000000000000044
0,1.15,1.5,1.15,1.2,163,2206330.37681159,2215683.0,5538755879.88534,9212.89855072464,2221.04347826087,938.826086956522,653.449275362319,516.434782608696,431.710144927536,372.057971014493,9160.0,2155.0,958.0,657.0,517.0,424.0,365.0,494998.092497869,156262.336317136,6343.55754475703,6372.42753623188,5649.33759590793,4993.35592497869,4374.26129582268,90.0,65.0,41.0,32.0,27.0,25,23.0,382.712276214834,326.365728900256,12.8913043478261,4.76768968456948,3.06308610400682,2.83546462063086,3.01406649616368,52.0,41.0,24.0,21.0,20.0,19.0,18.0,4.47639751552795,34.5126293995859,4.9648033126294,3.23892339544514,2.63768115942029,2.40351966873706,2.7527950310559,0,0,1.0999999999999999,0.20000000000000018,0.09999999999999987,3.35,0.0,1.7,22.999999999999996,0.0,0.0,22.0,175.0,0.25,1.05,0.050000000000000044,3.35,0.0,1.7
0,1.2,1.5,1.2,1.2,127,2053199.49275362,2053781.0,3383021722.25362,6554.65217391304,1761.40579710145,781.304347826087,537.739130434783,425.608695652174,356.652173913043,307.985507246377,6583.0,1835.0,770.0,535.0,422.0,352.0,306.0,241736.289002558,36906.5682011935,8338.45012787724,4589.6368286445,3286.38874680307,2590.0831202046,2242.69096334186,88.0,71.0,37.0,28.0,25.0,22,20.0,359.757033248082,259.725063938619,3.80349531116795,2.37127024722933,1.92625745950554,2.06692242114237,2.04774083546462,39.0,30.0,24.0,21.0,19.0,17.5,16.0,32.0488612836439,13.1894409937888,5.7879917184265,4.21138716356108,3.87080745341615,3.07660455486542,3.08819875776397,0,0,1.15,0.15000000000000013,0.1499999999999999,3.35,0.0,1.7,23.999999999999996,0.0,0.0,22.999999999999996,163.0,0.20000000000000018,1.0999999999999999,0.09999999999999987,3.35,0.0,1.7
0,1.25,1.5,1.25,1.2,137,2182708.91304348,2192041.0,6315370400.13939,7710.27536231884,2132.33333333333,950.492753623188,674.086956521739,543.739130434783,459.623188405797,401.739130434783,7556.0,2174.0,974.0,685.0,554.0,474.0,417.0,810278.202472293,55808.0196078431,7494.34185848252,6912.31585677749,5667.87212276215,4840.82651321398,4067.43094629156,98.0,73.0,41.0,32.0,28.0,25,23.0,264.62958226769,255.088235294118,10.3917306052856,4.4769820971867,3.18073316283035,2.98849104859335,2.66410912190963,49.0,35.0,27.5,24.0,22.0,21.0,20.0,30.3273291925466,34.5391304347826,6.33726708074534,4.52091097308489,4.86045548654244,5.15859213250517,4.52587991718426,0,0,1.2,0.10000000000000009,0.19999999999999996,3.35,0.0,1.7,25.0,0.0,0.0,23.999999999999996,127.0,0.15000000000000013,1.15,0.1499999999999999,3.35,0.0,1.7
0,1.3,1.5,1.3,1.2,186,2445244.63768116,2439787.0,4477925904.61679,9839.60869565217,3507.31884057971,1590.84057971014,1091.57971014493,856.95652173913,722.478260869565,632.869565217391,10037.0,3608.0,1493.0,1050.0,852.0,722.0,624.0,3848044.9769821,862159.690963342,54305.694799659,17201.2178175618,6719.36572890025,4680.25319693095,3607.14450127877,107.0,88.0,56.0,40.0,34.0,31,29.0,454.046462063086,427.221653878943,45.15515771526,18.5963341858482,10.4505541346974,6.81372549019608,5.89428815004262,54.0,44.0,33.0,29.0,27.0,25.0,24.0,8.88115942028985,22.4855072463768,5.87163561076605,3.27453416149068,2.64265010351967,2.76293995859213,2.50538302277433,0,0,1.25,0.050000000000000044,0.25,3.35,0.0,1.7,26.0,0.0,0.0,25.0,137.0,0.10000000000000009,1.2,0.19999999999999996,3.35,0.0,1.7
0,1.8,1.5,1.8,1.2,162,2064247.60869565,2068668.0,6847149018.32992,7475.42028985507,1766.46376811594,839.405797101449,595.594202898551,470.521739130435,389.971014492754,332.188405797101,7343.0,1628.0,833.0,619.0,498.0,416.0,347.0,798404.541346974,165952.811167945,36744.8917306053,19856.4799658994,12176.4590792839,8742.88150042626,6350.97868712703,67.0,57.0,36.0,28.0,24.0,22,20.0,210.326513213981,147.849531116795,29.385336743393,16.65515771526,12.15515771526,12.6845694799659,11.3380221653879,47.5,32.5,23.0,21.0,18.0,17.0,16.0,19.4991718426501,53.8426501035197,26.0846790890269,15.2621118012422,12.0142857142857,10.7968944099379,9.18509316770186,0,1,0.050000000000000044,0.1499999999999999,0.75,3.35,0.0,1.7,36.0,0.0,0.0,26.0,186.0,0.050000000000000044,1.25,0.25,3.35,0.0,1.7
0,1.85,1.5,1.85,1.2,150,2226040.05797101,2218412.0,10054580853.4672,9684.13043478261,2675.53623188406,1172.50724637681,778.594202898551,590.449275362319,483.188405797101,408.115942028986,9420.0,2464.0,1118.0,771.0,587.0,475.0,401.0,2587759.55626598,503148.722932651,51402.6653878943,15570.0976129582,7310.75106564365,4950.39045183291,3529.60400682012,91.0,66.0,42.0,32.0,27.0,24,22.0,116.627024722933,50.6359761295823,14.9531116794544,17.308610400682,9.78303495311168,7.8226768968457,8.44416027280478,53.0,43.5,30.5,25.5,22.0,21.0,19.0,7.475983436853,24.107867494824,18.4521739130435,10.2310559006211,7.21428571428572,5.64886128364389,5.31449275362319,0,1,0.10000000000000009,0.09999999999999987,0.8,3.35,0.0,1.7,37.0,1.0,0.0,36.0,162.0,0.1499999999999999,0.050000000000000044,0.75,3.35,0.0,1.7
0,1.9,1.5,1.9,1.2,179,2359620.2173913,2346210.0,4411721428.8491,9872.71014492754,3298.11594202899,1533.27536231884,985.507246376812,743.565217391304,615.36231884058,533.478260869565,9599.0,3132.0,1469.0,974.0,745.0,621.0,540.0,1384626.0029838,389923.633418585,52066.4671781756,6868.28303495311,3341.57289002558,2722.20502983802,2366.07672634271,94.0,79.0,51.0,38.0,33.0,29,27.0,165.782608695652,137.308610400682,88.694799658994,19.3913043478261,3.43989769820972,2.63213981244672,2.60528559249787,58.0,49.0,33.0,29.0,25.5,23.5,22.0,7.02712215320911,16.8258799171843,25.1296066252588,14.5556935817805,9.52898550724638,6.99047619047619,4.07225672877847,0,1,0.1499999999999999,0.050000000000000044,0.8499999999999999,3.35,0.0,1.7,37.99999999999999,1.0,0.0,37.0,150.0,0.09999999999999987,0.10000000000000009,0.8,3.35,0.0,1.7
0,2.15,1.5,2.15,1.2,138,2049081.95652174,2035525.0,5687149290.45396,7077.3768115942,1814.92753623188,936.231884057971,672.971014492754,528.057971014493,434.652173913043,367.666666666667,6987.0,1818.0,930.0,652.0,508.0,419.0,354.0,829245.855924979,139066.656436488,25708.4160272805,18322.0873827792,15321.026001705,11194.3772378517,8516.37254901961,74.0,62.0,40.0,31.0,27.0,24,22.0,235.989769820972,207.438618925831,35.9211423699915,34.4441602728048,35.8405797101449,31.6334185848252,29.0912190963342,42.0,34.0,29.0,26.0,23.0,21.0,19.0,18.8521739130435,13.3517598343685,9.14202898550725,11.3788819875776,12.2368530020704,11.6316770186335,10.4339544513458,0,0,0.05,1.25,1.0999999999999999,3.35,0.0,1.7,42.99999999999999,1.0,0.0,37.99999999999999,179.0,0.050000000000000044,0.1499999999999999,0.8499999999999999,3.35,0.0,1.7
0,2.2,1.5,2.2,1.2,174,2246297.56521739,2240428.0,4474421990.80818,7714.08695652174,2404.82608695652,1415.23188405797,1014.59420289855,799.927536231884,661.159420289855,541.724637681159,7750.0,2457.0,1434.0,1018.0,787.0,652.0,530.0,508986.286445013,112144.351662404,25199.0924978687,6935.59761295823,3653.65643648764,3158.78303495311,3276.14364876385,85.0,63.0,44.0,34.0,30.0,27,25.0,104.734441602728,60.9833759590793,22.4092071611253,10.4901960784314,8.30861040068201,9.71227621483376,10.231884057971,56.0,47.0,35.5,31.0,27.0,25.0,23.5,17.6068322981366,31.9097308488613,26.9855072463768,11.2548654244306,7.77225672877847,6.01739130434783,5.73002070393375,0,0,0.10000000000000009,1.1999999999999997,1.1500000000000001,3.35,0.0,1.7,44.0,0.0,0.0,42.99999999999999,138.0,1.25,0.05,1.0999999999999999,3.35,0.0,1.7
0,2.25,1.5,2.25,1.2,183,2095714.14492754,2083559.0,8231711942.89045,6969.92753623188,1614.82608695652,858.231884057971,610.652173913043,480.652173913043,386.173913043478,330.159420289855,6841.0,1579.0,864.0,631.0,493.0,397.0,336.0,733132.450554135,64415.8810741688,14378.7689684569,9840.5831202046,7010.20076726343,3799.49872122762,2356.19479965899,80.0,57.0,37.0,28.0,24.0,22,20.0,88.8789428815004,34.9211423699915,23.8520886615516,10.3789428815004,4.74467178175618,3.94927536231884,3.07800511508951,46.0,32.0,25.0,22.0,20.0,19.0,18.0,17.3325051759834,20.9542443064182,4.83975155279503,3.34761904761905,2.88219461697723,2.53105590062112,2.43250517598344,0,0,0.1499999999999999,1.15,1.2,3.35,0.0,1.7,45.0,0.0,0.0,44.0,174.0,1.1999999999999997,0.10000000000000009,1.1500000000000001,3.35,0.0,1.7
0,2.3,1.5,2.3,1.2,144,1910721.75362319,1907006.0,4656284151.54135,5279.72463768116,947.811594202899,464.101449275362,349.826086956522,287.188405797101,247.144927536232,219.579710144928,5281.0,943.0,450.0,338.0,278.0,235.0,210.0,315580.643648764,10728.2728047741,4036.44543904518,2672.99872122762,1943.62574595055,1508.50809889173,1218.6589940324,53.0,41.0,27.0,22.0,19.0,17,16.0,30.2101449275362,19.0549872122762,4.27280477408355,3.87127024722933,2.93009377664109,2.33546462063086,1.89130434782609,31.0,25.0,20.0,18.0,16.0,15.0,15.0,42.9267080745342,21.8053830227743,4.18550724637681,2.67163561076605,1.60993788819876,1.75569358178054,1.89337474120083,0,0,0.19999999999999973,1.1,1.2499999999999998,3.35,0.0,1.7,45.99999999999999,0.0,0.0,45.0,183.0,1.15,0.1499999999999999,1.2,3.35,0.0,1.7
0,2.35,1.5,2.35,1.2,127,1840239.13043478,1836480.0,3441687730.02685,4850.34782608696,717.04347826087,383.985507246377,280.31884057971,224.536231884058,187.492753623188,161.724637681159,4754.0,672.0,337.0,242.0,195.0,163.0,141.0,340530.700767263,38420.0421994885,12481.573316283,5755.54390451833,3213.72293265132,2196.63597612958,1573.96717817562,50.0,35.0,23.0,19.0,16.0,15,14.0,39.9398976982097,22.0191815856778,17.7216538789429,10.9850809889173,4.29838022165388,2.7152600170503,2.66283034953112,29.5,23.0,17.5,15.0,14.0,13.0,12.0,20.9432712215321,8.2296066252588,4.72380952380952,3.29109730848861,2.66770186335404,2.02567287784679,2.43913043478261,0,0,0.25,1.0499999999999998,1.3,3.35,0.0,1.7,47.0,0.0,0.0,45.99999999999999,144.0,1.1,0.19999999999999973,1.2499999999999998,3.35,0.0,1.7
0,2.4,1.5,2.4,1.2,134,1895444.34782609,1896303.0,3126824108.05371,5100.85507246377,890.072463768116,431.304347826087,317.275362318841,256.724637681159,218.072463768116,192.724637681159,5012.0,875.0,416.0,302.0,250.0,211.0,185.0,229330.537510656,12330.2152600171,3530.92071611253,2089.76129582268,1522.82011935209,1179.9505541347,964.437766410912,57.0,40.0,27.0,21.0,19.0,17,16.0,119.779198635976,15.6935208866155,4.16624040920716,4.11423699914749,3.24339300937767,2.29326513213981,2.03367433930094,31.0,24.0,19.0,16.5,15.0,14.0,13.0,26.1035196687371,13.0817805383023,3.34596273291925,2.26583850931677,1.81552795031056,1.76004140786749,1.72277432712215,0,0,0.2999999999999998,1.0,1.3499999999999999,3.35,0.0,1.7,47.99999999999999,0.0,0.0,47.0,127.0,1.0499999999999998,0.25,1.3,3.35,0.0,1.7
0,2.45,1.5,2.45,1.2,171,2133130.28985507,2127294.0,7439831694.09122,7777.20289855072,1596.08695652174,831.695652173913,604.507246376812,485.304347826087,411.971014492754,362.144927536232,7666.0,1465.0,735.0,573.0,479.0,406.0,361.0,756934.722932651,94223.6393861893,32283.7442455243,14796.8712702472,7890.71483375959,5234.35208866155,3715.03751065644,82.0,62.0,39.0,31.0,27.0,25,23.0,350.702046035806,143.538789428815,36.2510656436488,15.3529411764706,8.60613810741688,7.30861040068201,5.74339300937767,49.0,33.0,24.0,21.5,20.0,18.5,18.0,9.04120082815735,19.1894409937888,7.4296066252588,4.40269151138716,3.79627329192547,3.44016563146998,3.20579710144928,0,0,0.3500000000000001,0.9499999999999997,1.4000000000000001,3.35,0.0,1.7,49.0,0.0,0.0,47.99999999999999,134.0,1.0,0.2999999999999998,1.3499999999999999,3.35,0.0,1.7
0,2.5,1.5,2.5,1.2,184,2306711.33333333,2300420.0,4122999033.63725,8546.86956521739,2419.3768115942,1215.14492753623,866.246376811594,699.753623188406,594.0,518.869565217391,8614.0,2457.0,1187.0,841.0,668.0,565.0,495.0,871883.791560102,85445.9441602728,21989.7139812447,9627.10017050298,8096.12958226769,6051.0,4585.73273657289,89.0,77.0,50.0,38.0,32.0,29,27.0,431.29326513214,239.399403239557,38.2178175618073,12.8725490196078,8.60272804774084,7.62574595055413,5.92455242966752,53.0,41.0,29.0,26.0,24.0,22.0,21.0,15.9024844720497,24.7140786749482,5.31283643892339,4.20724637681159,3.67060041407868,3.38385093167702,2.89772256728778,0,0,0.3999999999999999,0.8999999999999999,1.45,3.35,0.0,1.7,50.0,0.0,0.0,49.0,171.0,0.9499999999999997,0.3500000000000001,1.4000000000000001,3.35,0.0,1.7
0,2.55,1.5,2.55,1.2,159,2157496.69565217,2164671.0,3927665089.00895,7085.89855072464,2032.5652173913,1089.3768115942,791.173913043478,634.478260869565,533.666666666667,462.63768115942,6938.0,1937.0,1071.0,793.0,624.0,529.0,466.0,711491.327791986,144421.396419437,21647.620630861,8012.32225063939,3743.42966751918,2269.90196078431,1727.17561807332,86.0,71.0,43.0,33.0,29.0,26,24.0,216.455242966752,185.22378516624,22.8418584825234,7.74467178175618,4.4079283887468,3.20502983802216,3.44416027280477,51.0,37.0,30.0,27.0,24.5,22.0,21.0,38.8672877846791,19.8252587991718,8.9128364389234,8.32898550724638,6.15424430641822,4.99047619047619,4.54016563146998,0,0,0.44999999999999973,0.8500000000000001,1.4999999999999998,3.35,0.0,1.7,50.99999999999999,0.0,0.0,50.0,184.0,0.8999999999999999,0.3999999999999999,1.45,3.35,0.0,1.7
0,2.6,1.5,2.6,1.2,127,2010215.28985507,2006369.0,3592975428.70887,6837.66666666667,2061.97101449275,932.927536231884,597.739130434783,456.623188405797,374.173913043478,315.840579710145,6919.0,2052.0,921.0,592.0,461.0,382.0,313.0,417572.049019608,79161.0873827792,5142.03878942882,3263.66624040921,2710.29710144928,2370.70460358056,2114.04774083546,83.0,66.0,37.0,28.0,25.0,22,20.0,275.928815004263,151.18925831202,17.2728047740835,9.68925831202046,8.65984654731458,8.92455242966752,7.90835464620631,42.0,35.0,28.0,24.0,21.0,19.0,18.0,21.9894409937888,11.4774327122153,6.4231884057971,5.83022774327122,5.99772256728779,5.51573498964803,4.97225672877847,0,0,0.5,0.7999999999999998,1.55,3.35,0.0,1.7,52.0,0.0,0.0,50.99999999999999,159.0,0.8500000000000001,0.44999999999999973,1.4999999999999998,3.35,0.0,1.7
0,2.65,1.5,2.65,1.2,187,2395897.84057971,2392255.0,13121157764.0183,9318.88405797101,3290.91304347826,1849.63768115942,1384.15942028986,1115.24637681159,928.739130434783,792.36231884058,8879.0,3164.0,1769.0,1349.0,1107.0,899.0,770.0,2350258.98635976,738787.757033248,92955.2638533674,44753.5183290708,26234.1884057971,15938.9309462916,12023.4403239557,88.0,70.0,53.0,43.0,36.0,33,29.0,312.586956521739,261.278772378517,80.0375106564365,56.0848252344416,24.076726342711,23.9863597612958,20.6432225063939,51.0,46.0,40.0,37.0,34.5,32.0,31.0,19.7846790890269,28.7289855072464,22.7049689440994,14.3966873706004,13.3890269151139,13.0983436853002,11.371635610766,0,0,0.5499999999999998,0.75,1.5999999999999999,3.35,0.0,1.7,52.99999999999999,0.0,0.0,52.0,127.0,0.7999999999999998,0.5,1.55,3.35,0.0,1.7
0,2.7,1.5,2.7,1.2,186,2304906.95652174,2319142.0,9902691037.0422,9018.44927536232,3626.24637681159,2011.65217391304,1373.13043478261,988.507246376812,737.405797101449,600.159420289855,8923.0,3649.0,2017.0,1358.0,966.0,735.0,601.0,1098202.33930094,162349.482523444,20317.9948849105,10174.2327365729,11818.7830349531,7647.77408354646,7772.2242114237,113.0,85.0,62.0,49.0,38.0,28,24.0,214.970588235294,185.066922421142,28.9411764705882,8.268968456948,6.89940323955669,8.69352088661551,9.10400682011935,53.0,49.0,43.0,38.0,34.0,32.0,28.5,6.38530020703934,4.69337474120083,7.94306418219462,15.4925465838509,19.9792960662526,22.9252587991718,26.2434782608696,0,0,0.6000000000000001,0.6999999999999997,1.6500000000000001,3.35,0.0,1.7,54.0,0.0,0.0,52.99999999999999,187.0,0.75,0.5499999999999998,1.5999999999999999,3.35,0.0,1.7
0,2.75,1.5,2.75,1.2,147,2047021.07246377,2038943.0,2496415357.97997,8071.08695652174,2288.5652173913,978.724637681159,675.275362318841,520.173913043478,415.144927536232,335.666666666667,8214.0,2209.0,877.0,605.0,475.0,395.0,327.0,570250.08056266,143297.749360614,37894.8201193521,22768.3789428815,13999.7046035806,7426.30221653879,3410.37254901961,80.0,54.0,30.0,24.0,21.0,18,17.0,66.9897698209719,18.6935208866155,4.66410912190963,6.36999147485081,7.27280477408355,5.08823529411765,3.27109974424552,49.0,37.0,29.0,25.0,22.0,19.5,18.0,30.7792960662526,31.2184265010352,21.1281573498965,17.5577639751553,18.5774327122153,14.6271221532091,11.5198757763975,0,0,0.6499999999999999,0.6499999999999999,1.7,3.35,0.0,1.7,55.0,0.0,0.0,54.0,186.0,0.6999999999999997,0.6000000000000001,1.6500000000000001,3.35,0.0,1.7
0,2.8,1.5,2.8,1.2,175,2283772.73913043,2262883.0,22315015627.4604,10933.3188405797,3499.3768115942,1440.66666666667,922.376811594203,709.231884057971,576.927536231884,489.536231884058,10136.0,3291.0,1447.0,905.0,696.0,553.0,476.0,5455153.04390452,820074.326513214,59584.4607843137,44682.7382779199,32192.2395566922,26776.8623188406,24189.1641091219,88.0,61.0,41.0,30.0,25.0,22,20.0,172.600170502984,62.5669224211424,19.4015345268542,7.29710144927536,1.99744245524297,2.36871270247229,3.31244671781756,58.0,47.0,33.0,26.5,23.0,21.0,19.0,4.01262939958592,14.4159420289855,16.8159420289855,15.5919254658385,14.1648033126294,9.93395445134576,6.41407867494824,0,0,0.6999999999999997,0.6000000000000001,1.7499999999999998,3.35,0.0,1.7,55.99999999999999,0.0,0.0,55.0,147.0,0.6499999999999999,0.6499999999999999,1.7,3.35,0.0,1.7
0,2.85,1.5,2.85,1.2,188,2122495.88405797,2111656.0,9587219049.10401,9136.82608695652,2454.91304347826,885.086956521739,603.63768115942,481.927536231884,403.913043478261,346.884057971014,8777.0,2335.0,863.0,583.0,452.0,387.0,341.0,2197314.99872123,182120.962915601,17717.462915601,7941.49914748508,5377.4505541347,3945.49232736573,3258.07459505541,96.0,65.0,37.0,29.0,25.0,23,21.0,605.151321398124,190.156436487639,15.7710997442455,8.03878942881501,6.92114236999148,5.34953111679454,4.45694799658994,56.0,42.0,27.5,24.0,22.0,20.0,19.0,10.5664596273292,36.9749482401656,31.5850931677019,20.6749482401656,10.7751552795031,6.31987577639751,3.67784679089027,0,0,0.75,0.5499999999999998,1.8,3.35,0.0,1.7,57.0,0.0,0.0,55.99999999999999,175.0,0.6000000000000001,0.6999999999999997,1.7499999999999998,3.35,0.0,1.7
0,2.9,1.5,2.9,1.2,146,1941494.33333333,1936176.0,2935612786.2549,5728.73913043478,1079.30434782609,544.942028985507,400.68115942029,322.289855072464,272.68115942029,237.884057971014,5652.0,1059.0,535.0,390.0,311.0,267.0,232.0,184519.225063939,20314.8030690537,4634.49658994032,2016.45566922421,1077.4147485081,740.308610400682,650.192242114237,63.0,48.0,30.0,25.0,22.0,20,18.0,45.2446717817562,17.8610400682012,3.47357203751066,2.60528559249787,1.9079283887468,1.26385336743393,1.20886615515772,47.0,31.0,22.0,19.0,17.0,16.0,15.0,39.1861283643892,34.6130434782609,7.84265010351967,3.87349896480331,2.12753623188406,1.23002070393375,1.20414078674948,0,0,0.7999999999999998,0.5,1.8499999999999999,3.35,0.0,1.7,57.99999999999999,0.0,0.0,57.0,188.0,0.5499999999999998,0.75,1.8,3.35,0.0,1.7
0,2.95,1.5,2.95,1.2,169,2091104.8115942,2090601.0,4605573170.06692,7607.55072463768,1724.39130434783,804.289855072464,565.347826086957,447.173913043478,374.898550724638,325.159420289855,7526.0,1650.0,791.0,552.0,449.0,381.0,317.0,1230981.39812447,106350.476982097,8268.67945439045,4087.34782608696,2663.02813299233,1707.26896845695,1088.98891730605,76.0,59.0,37.0,29.0,25.0,23,22.0,89.9795396419437,45.7433930093777,13.7314578005115,10.0579710144928,7.45907928388747,5.68073316283035,3.60528559249787,49.0,38.0,26.0,21.0,19.0,18.0,17.0,9.55714285714286,28.0546583850932,22.6271221532091,11.4608695652174,6.87370600414078,4.12443064182194,2.14596273291925,0,0,0.8500000000000001,0.44999999999999973,1.9000000000000001,3.35,0.0,1.7,59.0,0.0,0.0,57.99999999999999,146.0,0.5,0.7999999999999998,1.8499999999999999,3.35,0.0,1.7
